inventory_key,time_key,product_key,store_key,stock_quantity,reorder_level,stock_status
2313,20250531,13,24,13,17,Low Stock
2314,20250531,14,24,89,21,Available
2315,20250531,15,24,29,21,Available
2316,20250531,16,24,9,22,Low Stock
2317,20250531,17,24,44,19,Available
2318,20250531,18,24,4,5,Low Stock
2319,20250531,19,24,97,5,Available
2320,20250531,20,24,4,13,Low Stock
2321,20250531,21,24,53,5,Available
2322,20250531,22,24,104,13,Available
2323,20250531,23,24,30,24,Available
2324,20250531,24,24,50,21,Available
2325,20250531,25,24,68,5,Available
2326,20250531,26,24,108,17,Available
2327,20250531,27,24,40,19,Available
2328,20250531,28,24,74,20,Available
2329,20250531,29,24,48,15,Available
2330,20250531,30,24,14,9,Available
2331,20250531,31,24,65,6,Available
2332,20250531,32,24,5,11,Low Stock
2333,20250531,33,24,51,18,Available
2334,20250531,34,24,116,6,Available
2335,20250531,35,24,47,23,Available
2336,20250531,36,24,40,16,Available
2337,20250531,37,24,13,16,Low Stock
2338,20250531,38,24,54,6,Available
2339,20250531,39,24,76,5,Available
2340,20250531,40,24,78,19,Available
2341,20250531,41,24,16,5,Available
2342,20250531,42,24,61,12,Available
2343,20250531,43,24,85,7,Available
2344,20250531,44,24,57,11,Available
2345,20250531,45,24,5,6,Low Stock
2346,20250531,46,24,38,16,Available
2347,20250531,47,24,22,6,Available
2348,20250531,48,24,109,25,Available
2349,20250531,49,24,44,11,Available
2350,20250531,50,24,87,19,Available
2351,20250531,51,24,88,15,Available
2352,20250531,52,24,18,22,Low Stock
2353,20250531,53,24,68,7,Available
2354,20250531,54,24,42,20,Available
2355,20250531,55,24,82,24,Available
2356,20250531,56,24,10,16,Low Stock
2357,20250531,57,24,106,21,Available
2358,20250531,58,24,86,18,Available
2359,20250531,59,24,74,20,Available
2360,20250531,60,24,1,19,Low Stock
2361,20250531,61,24,0,5,Stockout
2362,20250531,62,24,35,7,Available
2363,20250531,63,24,66,21,Available
2364,20250531,64,24,112,25,Available
2365,20250531,65,24,48,10,Available
2366,20250531,66,24,63,21,Available
2367,20250531,67,24,115,15,Available
2368,20250531,68,24,90,23,Available
2369,20250531,69,24,66,12,Available
2370,20250531,70,24,8,11,Low Stock
2371,20250531,71,24,120,9,Available
2372,20250531,72,24,115,6,Available
2373,20250531,73,24,46,15,Available
2374,20250531,74,24,23,15,Available
2375,20250531,75,24,107,20,Available
2376,20250531,76,24,19,17,Available
2377,20250531,77,24,110,18,Available
2378,20250531,78,24,117,23,Available
2379,20250531,79,24,26,13,Available
2380,20250531,80,24,73,20,Available
2381,20250531,81,24,10,5,Available
2382,20250531,82,24,109,7,Available
2383,20250531,83,24,27,5,Available
2384,20250531,84,24,83,9,Available
2385,20250531,85,24,3,16,Low Stock
2386,20250531,86,24,16,18,Low Stock
2387,20250531,87,24,54,9,Available
2388,20250531,88,24,24,8,Available
2389,20250531,89,24,7,18,Low Stock
2390,20250531,90,24,46,9,Available
2391,20250531,91,24,24,11,Available
2392,20250531,92,24,2,6,Low Stock
2393,20250531,93,24,86,24,Available
2394,20250531,94,24,89,19,Available
2395,20250531,95,24,0,6,Stockout
2396,20250531,96,24,3,16,Low Stock
2397,20250531,97,24,45,22,Available
2398,20250531,98,24,34,10,Available
2399,20250531,99,24,91,13,Available
2400,20250531,100,24,102,11,Available
2401,20250531,1,25,22,23,Low Stock
2402,20250531,2,25,25,15,Available
2403,20250531,3,25,37,12,Available
2404,20250531,4,25,45,8,Available
2405,20250531,5,25,80,9,Available
2406,20250531,6,25,98,18,Available
2407,20250531,7,25,52,10,Available
2408,20250531,8,25,4,5,Low Stock
2409,20250531,9,25,92,24,Available
2410,20250531,10,25,100,24,Available
2411,20250531,11,25,94,5,Available
2412,20250531,12,25,70,20,Available
2413,20250531,13,25,51,24,Available
2414,20250531,14,25,88,8,Available
2415,20250531,15,25,80,22,Available
2416,20250531,16,25,38,8,Available
2417,20250531,17,25,96,7,Available
2418,20250531,18,25,1,6,Low Stock
2419,20250531,19,25,78,15,Available
2420,20250531,20,25,112,15,Available
2421,20250531,21,25,37,11,Available
2422,20250531,22,25,2,11,Low Stock
2423,20250531,23,25,98,21,Available
2424,20250531,24,25,73,18,Available
2425,20250531,25,25,91,22,Available
2426,20250531,26,25,3,13,Low Stock
2427,20250531,27,25,17,10,Available
2428,20250531,28,25,11,17,Low Stock
2429,20250531,29,25,83,24,Available
2430,20250531,30,25,117,24,Available
2431,20250531,31,25,11,14,Low Stock
2432,20250531,32,25,71,15,Available
2433,20250531,33,25,1,6,Low Stock
2434,20250531,34,25,51,9,Available
2435,20250531,35,25,86,6,Available
2436,20250531,36,25,93,23,Available
2437,20250531,37,25,61,19,Available
2438,20250531,38,25,46,14,Available
2439,20250531,39,25,44,11,Available
2440,20250531,40,25,2,15,Low Stock
2441,20250531,41,25,21,16,Available
2442,20250531,42,25,25,25,Available
2443,20250531,43,25,3,21,Low Stock
2444,20250531,44,25,96,13,Available
2445,20250531,45,25,38,24,Available
2446,20250531,46,25,27,14,Available
2447,20250531,47,25,87,16,Available
2448,20250531,48,25,37,7,Available
2449,20250531,49,25,8,20,Low Stock
2450,20250531,50,25,75,24,Available
2451,20250531,51,25,27,18,Available
2452,20250531,52,25,48,10,Available
2453,20250531,53,25,49,15,Available
2454,20250531,54,25,59,23,Available
2455,20250531,55,25,23,24,Low Stock
2456,20250531,56,25,2,14,Low Stock
2457,20250531,57,25,43,7,Available
2458,20250531,58,25,60,13,Available
2459,20250531,59,25,112,23,Available
2460,20250531,60,25,100,17,Available
2461,20250531,61,25,82,25,Available
2462,20250531,62,25,16,18,Low Stock
2463,20250531,63,25,1,8,Low Stock
2464,20250531,64,25,32,17,Available
2465,20250531,65,25,15,10,Available
2466,20250531,66,25,0,20,Stockout
2467,20250531,67,25,18,19,Low Stock
2468,20250531,68,25,63,18,Available
2469,20250531,69,25,5,8,Low Stock
2470,20250531,70,25,103,20,Available
2471,20250531,71,25,7,8,Low Stock
2472,20250531,72,25,46,16,Available
2473,20250531,73,25,88,20,Available
2474,20250531,74,25,44,14,Available
2475,20250531,75,25,90,20,Available
2476,20250531,76,25,6,16,Low Stock
2477,20250531,77,25,0,9,Stockout
2478,20250531,78,25,3,12,Low Stock
2479,20250531,79,25,54,11,Available
2480,20250531,80,25,57,23,Available
2481,20250531,81,25,37,13,Available
2482,20250531,82,25,24,12,Available
2483,20250531,83,25,88,24,Available
2484,20250531,84,25,110,14,Available
2485,20250531,85,25,32,14,Available
2486,20250531,86,25,29,18,Available
2487,20250531,87,25,86,11,Available
2488,20250531,88,25,50,24,Available
2489,20250531,89,25,113,25,Available
2490,20250531,90,25,57,12,Available
2491,20250531,91,25,50,25,Available
2492,20250531,92,25,13,17,Low Stock
2493,20250531,93,25,70,17,Available
2494,20250531,94,25,21,11,Available
2495,20250531,95,25,35,14,Available
2496,20250531,96,25,4,25,Low Stock
2497,20250531,97,25,42,15,Available
2498,20250531,98,25,113,21,Available
2499,20250531,99,25,102,24,Available
2500,20250531,100,25,65,13,Available
