sales_key,transaction_id,detail_id,time_key,customer_key,product_key,store_key,channel_key,payment_key,promotion_key,quantity_sold,unit_price,gross_sales,discount_amount,net_sales,cost_amount,net_profit
3947,TRX-01684,DTL-003947,20250528,670,96,12,1,1684,21,1,1599000,1599000.0,0.0,1599000.0,1151000.0,448000.0
3948,TRX-01684,DTL-003948,20250528,670,60,12,1,1684,21,1,4999000,4999000.0,0.0,4999000.0,3599000.0,1400000.0
3949,TRX-01685,DTL-003949,20240616,595,49,24,2,1685,11,1,6999000,6999000.0,559920.0,6439080.0,5039000.0,1400080.0
3950,TRX-01685,DTL-003950,20240616,595,57,24,2,1685,21,1,5999000,5999000.0,0.0,5999000.0,4319000.0,1680000.0
3951,TRX-01686,DTL-003951,20250128,99,21,11,1,1686,21,1,2499000,2499000.0,0.0,2499000.0,1799000.0,700000.0
3952,TRX-01686,DTL-003952,20250128,99,9,11,1,1686,4,1,12999000,12999000.0,1559880.0,11439120.0,9359000.0,2080120.0
3953,TRX-01687,DTL-003953,20240511,483,68,9,2,1687,21,1,3499000,3499000.0,0.0,3499000.0,2519000.0,980000.0
3954,TRX-01688,DTL-003954,20240326,70,24,17,2,1688,18,1,399000,399000.0,59850.0,339150.0,287000.0,52150.0
3955,TRX-01689,DTL-003955,20250108,159,88,8,2,1689,15,1,2799000,2799000.0,223920.0,2575080.0,2015000.0,560080.0
3956,TRX-01689,DTL-003956,20250108,159,51,8,2,1689,21,1,6499000,6499000.0,0.0,6499000.0,4679000.0,1820000.0
3957,TRX-01690,DTL-003957,20240630,242,86,12,3,1690,21,2,1199000,2398000.0,0.0,2398000.0,1726000.0,672000.0
3958,TRX-01690,DTL-003958,20240630,242,16,12,3,1690,21,1,14999000,14999000.0,0.0,14999000.0,10799000.0,4200000.0
3959,TRX-01690,DTL-003959,20240630,242,91,12,3,1690,21,2,699000,1398000.0,0.0,1398000.0,1006000.0,392000.0
3960,TRX-01690,DTL-003960,20240630,242,51,12,3,1690,21,2,6499000,12998000.0,0.0,12998000.0,9358000.0,3640000.0
3961,TRX-01691,DTL-003961,20241113,284,64,22,2,1691,21,1,7499000,7499000.0,0.0,7499000.0,5399000.0,2100000.0
3962,TRX-01691,DTL-003962,20241113,284,58,22,2,1691,21,1,4999000,4999000.0,0.0,4999000.0,3599000.0,1400000.0
3963,TRX-01692,DTL-003963,20240220,1000,60,18,1,1692,21,1,4999000,4999000.0,0.0,4999000.0,3599000.0,1400000.0
3964,TRX-01692,DTL-003964,20240220,1000,1,18,1,1692,21,2,20499000,40998000.0,0.0,40998000.0,29518000.0,11480000.0
3965,TRX-01693,DTL-003965,20241123,576,66,21,3,1693,21,2,5499000,10998000.0,0.0,10998000.0,7918000.0,3080000.0
3966,TRX-01693,DTL-003966,20241123,576,68,21,3,1693,21,1,3499000,3499000.0,0.0,3499000.0,2519000.0,980000.0
3967,TRX-01694,DTL-003967,20250313,805,37,21,2,1694,9,1,2999000,2999000.0,89970.0,2909030.0,2159000.0,750030.0
3968,TRX-01694,DTL-003968,20250313,805,54,21,2,1694,21,2,4499000,8998000.0,0.0,8998000.0,6478000.0,2520000.0
3969,TRX-01695,DTL-003969,20250506,160,19,23,2,1695,21,1,14999000,14999000.0,0.0,14999000.0,10799000.0,4200000.0
3970,TRX-01695,DTL-003970,20250506,160,38,23,2,1695,6,1,1599000,1599000.0,47970.0,1551030.0,1151000.0,400030.0
3971,TRX-01695,DTL-003971,20250506,160,64,23,2,1695,20,1,7499000,7499000.0,374950.0,7124050.0,5399000.0,1725050.0
3972,TRX-01695,DTL-003972,20250506,160,95,23,2,1695,10,1,399000,399000.0,19950.0,379050.0,287000.0,92050.0
3973,TRX-01696,DTL-003973,20240109,259,6,16,2,1696,21,1,12499000,12499000.0,0.0,12499000.0,8999000.0,3500000.0
3974,TRX-01696,DTL-003974,20240109,259,30,16,2,1696,21,1,13499000,13499000.0,0.0,13499000.0,9719000.0,3780000.0
3975,TRX-01696,DTL-003975,20240109,259,13,16,2,1696,18,1,6499000,6499000.0,974850.0,5524150.0,4679000.0,845150.0
3976,TRX-01697,DTL-003976,20241120,96,44,15,2,1697,21,1,4499000,4499000.0,0.0,4499000.0,3239000.0,1260000.0
3977,TRX-01697,DTL-003977,20241120,96,88,15,2,1697,21,1,2799000,2799000.0,0.0,2799000.0,2015000.0,784000.0
3978,TRX-01698,DTL-003978,20241220,120,51,8,3,1698,8,1,6499000,6499000.0,324950.0,6174050.0,4679000.0,1495050.0
3979,TRX-01699,DTL-003979,20240307,328,68,6,1,1699,21,1,3499000,3499000.0,0.0,3499000.0,2519000.0,980000.0
3980,TRX-01699,DTL-003980,20240307,328,93,6,1,1699,21,1,699000,699000.0,0.0,699000.0,503000.0,196000.0
3981,TRX-01700,DTL-003981,20250331,75,4,20,2,1700,21,1,16999000,16999000.0,0.0,16999000.0,12239000.0,4760000.0
3982,TRX-01700,DTL-003982,20250331,75,19,20,2,1700,21,1,14999000,14999000.0,0.0,14999000.0,10799000.0,4200000.0
3983,TRX-01700,DTL-003983,20250331,75,67,20,2,1700,21,2,3999000,7998000.0,0.0,7998000.0,5758000.0,2240000.0
3984,TRX-01700,DTL-003984,20250331,75,23,20,2,1700,5,3,499000,1497000.0,119760.0,1377240.0,1077000.0,300240.0
3985,TRX-01701,DTL-003985,20241127,360,22,24,1,1701,21,1,499000,499000.0,0.0,499000.0,359000.0,140000.0
3986,TRX-01702,DTL-003986,20240817,298,16,14,2,1702,4,2,14999000,29998000.0,3599760.0,26398240.0,21598000.0,4800240.0
3987,TRX-01702,DTL-003987,20240817,298,59,14,2,1702,1,1,2299000,2299000.0,68970.0,2230030.0,1655000.0,575030.0
3988,TRX-01702,DTL-003988,20240817,298,87,14,2,1702,21,1,1199000,1199000.0,0.0,1199000.0,863000.0,336000.0
3989,TRX-01702,DTL-003989,20240817,298,85,14,2,1702,6,1,399000,399000.0,11970.0,387030.0,287000.0,100030.0
3990,TRX-01703,DTL-003990,20240121,161,74,17,2,1703,21,1,5999000,5999000.0,0.0,5999000.0,4319000.0,1680000.0
3991,TRX-01703,DTL-003991,20240121,161,62,17,2,1703,21,1,5999000,5999000.0,0.0,5999000.0,4319000.0,1680000.0
3992,TRX-01703,DTL-003992,20240121,161,55,17,2,1703,15,1,3299000,3299000.0,263920.0,3035080.0,2375000.0,660080.0
3993,TRX-01704,DTL-003993,20250502,436,58,8,3,1704,20,1,4999000,4999000.0,249950.0,4749050.0,3599000.0,1150050.0
3994,TRX-01705,DTL-003994,20250225,584,36,16,3,1705,21,2,3999000,7998000.0,0.0,7998000.0,5758000.0,2240000.0
3995,TRX-01705,DTL-003995,20250225,584,71,16,3,1705,21,2,4999000,9998000.0,0.0,9998000.0,7198000.0,2800000.0
3996,TRX-01706,DTL-003996,20250330,161,48,20,3,1706,21,3,16999000,50997000.0,0.0,50997000.0,36717000.0,14280000.0
3997,TRX-01706,DTL-003997,20250330,161,67,20,3,1706,14,1,3999000,3999000.0,119970.0,3879030.0,2879000.0,1000030.0
3998,TRX-01706,DTL-003998,20250330,161,21,20,3,1706,21,1,2499000,2499000.0,0.0,2499000.0,1799000.0,700000.0
3999,TRX-01706,DTL-003999,20250330,161,47,20,3,1706,11,1,12499000,12499000.0,999920.0,11499080.0,8999000.0,2500080.0
4000,TRX-01707,DTL-004000,20240831,687,20,3,2,1707,21,1,3999000,3999000.0,0.0,3999000.0,2879000.0,1120000.0
4001,TRX-01707,DTL-004001,20240831,687,2,3,2,1707,21,1,23499000,23499000.0,0.0,23499000.0,16919000.0,6580000.0
4002,TRX-01708,DTL-004002,20241119,605,61,18,2,1708,15,1,5599000,5599000.0,447920.0,5151080.0,4031000.0,1120080.0
4003,TRX-01708,DTL-004003,20241119,605,79,18,2,1708,6,1,18999000,18999000.0,569970.0,18429030.0,13679000.0,4750030.0
4004,TRX-01708,DTL-004004,20241119,605,11,18,2,1708,21,1,15999000,15999000.0,0.0,15999000.0,11519000.0,4480000.0
4005,TRX-01709,DTL-004005,20250503,892,62,20,2,1709,21,1,5999000,5999000.0,0.0,5999000.0,4319000.0,1680000.0
4006,TRX-01710,DTL-004006,20250301,1000,44,5,2,1710,21,1,4499000,4499000.0,0.0,4499000.0,3239000.0,1260000.0
4007,TRX-01711,DTL-004007,20241207,834,21,18,2,1711,7,1,2499000,2499000.0,249900.0,2249100.0,1799000.0,450100.0
4008,TRX-01712,DTL-004008,20250312,849,59,17,1,1712,21,1,2299000,2299000.0,0.0,2299000.0,1655000.0,644000.0
4009,TRX-01712,DTL-004009,20250312,849,64,17,1,1712,21,1,7499000,7499000.0,0.0,7499000.0,5399000.0,2100000.0
4010,TRX-01713,DTL-004010,20250309,405,11,14,1,1713,21,1,15999000,15999000.0,0.0,15999000.0,11519000.0,4480000.0
4011,TRX-01713,DTL-004011,20250309,405,86,14,1,1713,21,1,1199000,1199000.0,0.0,1199000.0,863000.0,336000.0
4012,TRX-01714,DTL-004012,20241130,327,68,24,3,1714,21,2,3499000,6998000.0,0.0,6998000.0,5038000.0,1960000.0
4013,TRX-01714,DTL-004013,20241130,327,59,24,3,1714,21,1,2299000,2299000.0,0.0,2299000.0,1655000.0,644000.0
4014,TRX-01714,DTL-004014,20241130,327,91,24,3,1714,10,1,699000,699000.0,34950.0,664050.0,503000.0,161050.0
4015,TRX-01715,DTL-004015,20250529,1000,92,18,3,1715,21,1,649000,649000.0,0.0,649000.0,467000.0,182000.0
4016,TRX-01715,DTL-004016,20250529,1000,85,18,3,1715,21,1,399000,399000.0,0.0,399000.0,287000.0,112000.0
4017,TRX-01715,DTL-004017,20250529,1000,54,18,3,1715,21,1,4499000,4499000.0,0.0,4499000.0,3239000.0,1260000.0
4018,TRX-01715,DTL-004018,20250529,1000,69,18,3,1715,16,1,1599000,1599000.0,79950.0,1519050.0,1151000.0,368050.0
4019,TRX-01716,DTL-004019,20241020,1000,9,15,2,1716,3,1,12999000,12999000.0,1039920.0,11959080.0,9359000.0,2600080.0
4020,TRX-01716,DTL-004020,20241020,1000,8,15,2,1716,21,1,10999000,10999000.0,0.0,10999000.0,7919000.0,3080000.0
4021,TRX-01717,DTL-004021,20250323,18,21,23,3,1717,1,1,2499000,2499000.0,74970.0,2424030.0,1799000.0,625030.0
4022,TRX-01717,DTL-004022,20250323,18,64,23,3,1717,17,2,7499000,14998000.0,1799760.0,13198240.0,10798000.0,2400240.0
4023,TRX-01718,DTL-004023,20240513,1000,8,19,2,1718,9,1,10999000,10999000.0,329970.0,10669030.0,7919000.0,2750030.0
4024,TRX-01718,DTL-004024,20240513,1000,80,19,2,1718,20,1,10999000,10999000.0,549950.0,10449050.0,7919000.0,2530050.0
4025,TRX-01718,DTL-004025,20240513,1000,4,19,2,1718,21,1,16999000,16999000.0,0.0,16999000.0,12239000.0,4760000.0
4026,TRX-01719,DTL-004026,20240818,576,12,7,1,1719,11,1,11499000,11499000.0,919920.0,10579080.0,8279000.0,2300080.0
4027,TRX-01719,DTL-004027,20240818,576,40,7,1,1719,21,1,15999000,15999000.0,0.0,15999000.0,11519000.0,4480000.0
4028,TRX-01720,DTL-004028,20240829,792,74,10,3,1720,20,1,5999000,5999000.0,299950.0,5699050.0,4319000.0,1380050.0
4029,TRX-01720,DTL-004029,20240829,792,35,10,3,1720,21,2,4999000,9998000.0,0.0,9998000.0,7198000.0,2800000.0
4030,TRX-01720,DTL-004030,20240829,792,66,10,3,1720,21,2,5499000,10998000.0,0.0,10998000.0,7918000.0,3080000.0
4031,TRX-01720,DTL-004031,20240829,792,52,10,3,1720,21,1,2099000,2099000.0,0.0,2099000.0,1511000.0,588000.0
4032,TRX-01721,DTL-004032,20240804,562,87,1,2,1721,21,2,1199000,2398000.0,0.0,2398000.0,1726000.0,672000.0
4033,TRX-01721,DTL-004033,20240804,562,80,1,2,1721,21,1,10999000,10999000.0,0.0,10999000.0,7919000.0,3080000.0
4034,TRX-01721,DTL-004034,20240804,562,30,1,2,1721,21,1,13499000,13499000.0,0.0,13499000.0,9719000.0,3780000.0
4035,TRX-01722,DTL-004035,20250120,579,67,19,3,1722,21,1,3999000,3999000.0,0.0,3999000.0,2879000.0,1120000.0
4036,TRX-01722,DTL-004036,20250120,579,10,19,3,1722,21,1,12599000,12599000.0,0.0,12599000.0,9071000.0,3528000.0
4037,TRX-01723,DTL-004037,20240415,1000,42,21,1,1723,21,1,3499000,3499000.0,0.0,3499000.0,2519000.0,980000.0
4038,TRX-01723,DTL-004038,20240415,1000,68,21,1,1723,21,1,3499000,3499000.0,0.0,3499000.0,2519000.0,980000.0
4039,TRX-01724,DTL-004039,20250129,115,55,5,1,1724,12,1,3299000,3299000.0,329900.0,2969100.0,2375000.0,594100.0
4040,TRX-01724,DTL-004040,20250129,115,12,5,1,1724,21,1,11499000,11499000.0,0.0,11499000.0,8279000.0,3220000.0
4041,TRX-01724,DTL-004041,20250129,115,58,5,1,1724,21,1,4999000,4999000.0,0.0,4999000.0,3599000.0,1400000.0
4042,TRX-01724,DTL-004042,20250129,115,74,5,1,1724,21,2,5999000,11998000.0,0.0,11998000.0,8638000.0,3360000.0
4043,TRX-01725,DTL-004043,20250515,1000,23,2,1,1725,21,1,499000,499000.0,0.0,499000.0,359000.0,140000.0
4044,TRX-01725,DTL-004044,20250515,1000,40,2,1,1725,21,1,15999000,15999000.0,0.0,15999000.0,11519000.0,4480000.0
4045,TRX-01725,DTL-004045,20250515,1000,22,2,1,1725,10,1,499000,499000.0,24950.0,474050.0,359000.0,115050.0
4046,TRX-01726,DTL-004046,20241011,847,17,3,2,1726,13,1,22999000,22999000.0,2299900.0,20699100.0,16559000.0,4140100.0
4047,TRX-01726,DTL-004047,20241011,847,98,3,2,1726,21,1,1695000,1695000.0,0.0,1695000.0,1220000.0,475000.0
4048,TRX-01726,DTL-004048,20241011,847,6,3,2,1726,5,1,12499000,12499000.0,999920.0,11499080.0,8999000.0,2500080.0
4049,TRX-01727,DTL-004049,20250527,925,83,14,3,1727,21,1,7499000,7499000.0,0.0,7499000.0,5399000.0,2100000.0
4050,TRX-01727,DTL-004050,20250527,925,30,14,3,1727,21,1,13499000,13499000.0,0.0,13499000.0,9719000.0,3780000.0
4051,TRX-01727,DTL-004051,20250527,925,44,14,3,1727,21,1,4499000,4499000.0,0.0,4499000.0,3239000.0,1260000.0
4052,TRX-01728,DTL-004052,20240917,439,43,5,2,1728,7,1,8999000,8999000.0,899900.0,8099100.0,6479000.0,1620100.0
4053,TRX-01728,DTL-004053,20240917,439,26,5,2,1728,21,1,19499000,19499000.0,0.0,19499000.0,14039000.0,5460000.0
4054,TRX-01728,DTL-004054,20240917,439,3,5,2,1728,5,1,18499000,18499000.0,1479920.0,17019080.0,13319000.0,3700080.0
4055,TRX-01729,DTL-004055,20250512,319,9,14,3,1729,5,2,12999000,25998000.0,2079840.0,23918160.0,18718000.0,5200160.0
4056,TRX-01729,DTL-004056,20250512,319,65,14,3,1729,11,1,6299000,6299000.0,503920.0,5795080.0,4535000.0,1260080.0
4057,TRX-01730,DTL-004057,20240329,968,45,14,2,1730,21,1,3999000,3999000.0,0.0,3999000.0,2879000.0,1120000.0
4058,TRX-01730,DTL-004058,20240329,968,18,14,2,1730,21,2,7999000,15998000.0,0.0,15998000.0,11518000.0,4480000.0
4059,TRX-01730,DTL-004059,20240329,968,15,14,2,1730,11,1,13599000,13599000.0,1087920.0,12511080.0,9791000.0,2720080.0
4060,TRX-01731,DTL-004060,20250507,925,84,18,3,1731,16,1,1399000,1399000.0,69950.0,1329050.0,1007000.0,322050.0
4061,TRX-01731,DTL-004061,20250507,925,21,18,3,1731,21,2,2499000,4998000.0,0.0,4998000.0,3598000.0,1400000.0
4062,TRX-01732,DTL-004062,20240729,189,36,22,2,1732,21,2,3999000,7998000.0,0.0,7998000.0,5758000.0,2240000.0
4063,TRX-01732,DTL-004063,20240729,189,80,22,2,1732,21,1,10999000,10999000.0,0.0,10999000.0,7919000.0,3080000.0
4064,TRX-01733,DTL-004064,20240508,440,96,15,1,1733,21,1,1599000,1599000.0,0.0,1599000.0,1151000.0,448000.0
4065,TRX-01733,DTL-004065,20240508,440,36,15,1,1733,21,2,3999000,7998000.0,0.0,7998000.0,5758000.0,2240000.0
4066,TRX-01734,DTL-004066,20250402,302,2,19,2,1734,21,1,23499000,23499000.0,0.0,23499000.0,16919000.0,6580000.0
4067,TRX-01734,DTL-004067,20250402,302,83,19,2,1734,15,2,7499000,14998000.0,1199840.0,13798160.0,10798000.0,3000160.0
4068,TRX-01734,DTL-004068,20250402,302,85,19,2,1734,21,1,399000,399000.0,0.0,399000.0,287000.0,112000.0
4069,TRX-01734,DTL-004069,20250402,302,99,19,2,1734,21,1,3079000,3079000.0,0.0,3079000.0,2217000.0,862000.0
4070,TRX-01735,DTL-004070,20240105,665,26,14,2,1735,2,1,19499000,19499000.0,1559920.0,17939080.0,14039000.0,3900080.0
4071,TRX-01735,DTL-004071,20240105,665,60,14,2,1735,21,1,4999000,4999000.0,0.0,4999000.0,3599000.0,1400000.0
4072,TRX-01735,DTL-004072,20240105,665,54,14,2,1735,3,1,4499000,4499000.0,359920.0,4139080.0,3239000.0,900080.0
4073,TRX-01736,DTL-004073,20240212,227,82,7,2,1736,21,2,7499000,14998000.0,0.0,14998000.0,10798000.0,4200000.0
4074,TRX-01737,DTL-004074,20250216,162,91,8,2,1737,21,2,699000,1398000.0,0.0,1398000.0,1006000.0,392000.0
4075,TRX-01738,DTL-004075,20250109,283,15,25,3,1738,21,1,13599000,13599000.0,0.0,13599000.0,9791000.0,3808000.0
4076,TRX-01738,DTL-004076,20250109,283,26,25,3,1738,21,2,19499000,38998000.0,0.0,38998000.0,28078000.0,10920000.0
4077,TRX-01738,DTL-004077,20250109,283,36,25,3,1738,21,1,3999000,3999000.0,0.0,3999000.0,2879000.0,1120000.0
4078,TRX-01738,DTL-004078,20250109,283,85,25,3,1738,21,2,399000,798000.0,0.0,798000.0,574000.0,224000.0
4079,TRX-01739,DTL-004079,20250306,362,89,2,2,1739,21,1,779000,779000.0,0.0,779000.0,561000.0,218000.0
4080,TRX-01739,DTL-004080,20250306,362,37,2,2,1739,21,1,2999000,2999000.0,0.0,2999000.0,2159000.0,840000.0
4081,TRX-01740,DTL-004081,20240514,345,32,4,3,1740,13,3,28499000,85497000.0,8549700.0,76947300.0,61557000.0,15390300.0
4082,TRX-01740,DTL-004082,20240514,345,90,4,3,1740,7,3,699000,2097000.0,209700.0,1887300.0,1509000.0,378300.0
4083,TRX-01740,DTL-004083,20240514,345,50,4,3,1740,21,1,8499000,8499000.0,0.0,8499000.0,6119000.0,2380000.0
4084,TRX-01741,DTL-004084,20241126,596,93,16,2,1741,21,1,699000,699000.0,0.0,699000.0,503000.0,196000.0
4085,TRX-01741,DTL-004085,20241126,596,78,16,2,1741,21,1,21999000,21999000.0,0.0,21999000.0,15839000.0,6160000.0
4086,TRX-01742,DTL-004086,20250304,220,74,14,2,1742,21,1,5999000,5999000.0,0.0,5999000.0,4319000.0,1680000.0
4087,TRX-01743,DTL-004087,20240819,1000,35,22,2,1743,21,1,4999000,4999000.0,0.0,4999000.0,3599000.0,1400000.0
4088,TRX-01744,DTL-004088,20240223,681,1,13,2,1744,21,1,20499000,20499000.0,0.0,20499000.0,14759000.0,5740000.0
4089,TRX-01744,DTL-004089,20240223,681,78,13,2,1744,21,3,21999000,65997000.0,0.0,65997000.0,47517000.0,18480000.0
4090,TRX-01745,DTL-004090,20250404,864,9,17,1,1745,21,1,12999000,12999000.0,0.0,12999000.0,9359000.0,3640000.0
4091,TRX-01745,DTL-004091,20250404,864,80,17,1,1745,21,1,10999000,10999000.0,0.0,10999000.0,7919000.0,3080000.0
4092,TRX-01745,DTL-004092,20250404,864,97,17,1,1745,6,2,1565000,3130000.0,93900.0,3036100.0,2254000.0,782100.0
4093,TRX-01746,DTL-004093,20241201,607,26,22,1,1746,21,1,19499000,19499000.0,0.0,19499000.0,14039000.0,5460000.0
4094,TRX-01746,DTL-004094,20241201,607,45,22,1,1746,21,2,3999000,7998000.0,0.0,7998000.0,5758000.0,2240000.0
4095,TRX-01746,DTL-004095,20241201,607,86,22,1,1746,20,2,1199000,2398000.0,119900.0,2278100.0,1726000.0,552100.0
4096,TRX-01746,DTL-004096,20241201,607,18,22,1,1746,21,1,7999000,7999000.0,0.0,7999000.0,5759000.0,2240000.0
4097,TRX-01747,DTL-004097,20240223,852,67,19,2,1747,13,1,3999000,3999000.0,399900.0,3599100.0,2879000.0,720100.0
4098,TRX-01747,DTL-004098,20240223,852,78,19,2,1747,21,3,21999000,65997000.0,0.0,65997000.0,47517000.0,18480000.0
4099,TRX-01747,DTL-004099,20240223,852,36,19,2,1747,21,1,3999000,3999000.0,0.0,3999000.0,2879000.0,1120000.0
4100,TRX-01748,DTL-004100,20241013,505,63,12,3,1748,21,1,6999000,6999000.0,0.0,6999000.0,5039000.0,1960000.0
4101,TRX-01749,DTL-004101,20240428,646,79,3,3,1749,21,1,18999000,18999000.0,0.0,18999000.0,13679000.0,5320000.0
4102,TRX-01749,DTL-004102,20240428,646,97,3,3,1749,6,1,1565000,1565000.0,46950.0,1518050.0,1127000.0,391050.0
4103,TRX-01749,DTL-004103,20240428,646,45,3,3,1749,21,1,3999000,3999000.0,0.0,3999000.0,2879000.0,1120000.0
4104,TRX-01750,DTL-004104,20240428,32,54,3,2,1750,21,2,4499000,8998000.0,0.0,8998000.0,6478000.0,2520000.0
4105,TRX-01750,DTL-004105,20240428,32,19,3,2,1750,21,2,14999000,29998000.0,0.0,29998000.0,21598000.0,8400000.0
4106,TRX-01750,DTL-004106,20240428,32,26,3,2,1750,21,3,19499000,58497000.0,0.0,58497000.0,42117000.0,16380000.0
4107,TRX-01751,DTL-004107,20250201,396,66,13,2,1751,17,1,5499000,5499000.0,659880.0,4839120.0,3959000.0,880120.0
4108,TRX-01751,DTL-004108,20250201,396,28,13,2,1751,21,3,20999000,62997000.0,0.0,62997000.0,45357000.0,17640000.0
4109,TRX-01752,DTL-004109,20241029,257,60,2,2,1752,21,1,4999000,4999000.0,0.0,4999000.0,3599000.0,1400000.0
4110,TRX-01752,DTL-004110,20241029,257,39,2,2,1752,21,1,13999000,13999000.0,0.0,13999000.0,10079000.0,3920000.0
4111,TRX-01752,DTL-004111,20241029,257,7,2,2,1752,21,1,9999000,9999000.0,0.0,9999000.0,7199000.0,2800000.0
4112,TRX-01753,DTL-004112,20240826,428,55,8,3,1753,21,1,3299000,3299000.0,0.0,3299000.0,2375000.0,924000.0
4113,TRX-01753,DTL-004113,20240826,428,30,8,3,1753,3,1,13499000,13499000.0,1079920.0,12419080.0,9719000.0,2700080.0
4114,TRX-01754,DTL-004114,20250120,1000,67,14,3,1754,5,1,3999000,3999000.0,319920.0,3679080.0,2879000.0,800080.0
4115,TRX-01754,DTL-004115,20250120,1000,49,14,3,1754,21,3,6999000,20997000.0,0.0,20997000.0,15117000.0,5880000.0
4116,TRX-01755,DTL-004116,20240214,346,33,7,3,1755,21,1,15999000,15999000.0,0.0,15999000.0,11519000.0,4480000.0
4117,TRX-01756,DTL-004117,20241222,324,79,17,3,1756,21,1,18999000,18999000.0,0.0,18999000.0,13679000.0,5320000.0
4118,TRX-01756,DTL-004118,20241222,324,6,17,3,1756,21,2,12499000,24998000.0,0.0,24998000.0,17998000.0,7000000.0
4119,TRX-01757,DTL-004119,20240411,981,62,4,1,1757,5,1,5999000,5999000.0,479920.0,5519080.0,4319000.0,1200080.0
4120,TRX-01758,DTL-004120,20241108,938,27,22,1,1758,21,1,16499000,16499000.0,0.0,16499000.0,11879000.0,4620000.0
4121,TRX-01758,DTL-004121,20241108,938,64,22,1,1758,21,2,7499000,14998000.0,0.0,14998000.0,10798000.0,4200000.0
4122,TRX-01758,DTL-004122,20241108,938,24,22,1,1758,21,1,399000,399000.0,0.0,399000.0,287000.0,112000.0
4123,TRX-01758,DTL-004123,20241108,938,67,22,1,1758,21,2,3999000,7998000.0,0.0,7998000.0,5758000.0,2240000.0
4124,TRX-01759,DTL-004124,20241226,197,72,9,3,1759,21,1,6999000,6999000.0,0.0,6999000.0,5039000.0,1960000.0
4125,TRX-01760,DTL-004125,20250131,38,36,4,2,1760,2,1,3999000,3999000.0,319920.0,3679080.0,2879000.0,800080.0
4126,TRX-01760,DTL-004126,20250131,38,86,4,2,1760,21,1,1199000,1199000.0,0.0,1199000.0,863000.0,336000.0
4127,TRX-01760,DTL-004127,20250131,38,67,4,2,1760,5,2,3999000,7998000.0,639840.0,7358160.0,5758000.0,1600160.0
4128,TRX-01761,DTL-004128,20250124,13,46,1,2,1761,21,1,2999000,2999000.0,0.0,2999000.0,2159000.0,840000.0
4129,TRX-01761,DTL-004129,20250124,13,55,1,2,1761,4,1,3299000,3299000.0,395880.0,2903120.0,2375000.0,528120.0
4130,TRX-01762,DTL-004130,20240601,891,73,9,2,1762,21,1,4299000,4299000.0,0.0,4299000.0,3095000.0,1204000.0
4131,TRX-01762,DTL-004131,20240601,891,79,9,2,1762,21,1,18999000,18999000.0,0.0,18999000.0,13679000.0,5320000.0
4132,TRX-01763,DTL-004132,20241025,148,91,9,2,1763,13,3,699000,2097000.0,209700.0,1887300.0,1509000.0,378300.0
4133,TRX-01764,DTL-004133,20240322,410,77,2,3,1764,21,2,1999000,3998000.0,0.0,3998000.0,2878000.0,1120000.0
4134,TRX-01764,DTL-004134,20240322,410,26,2,3,1764,21,1,19499000,19499000.0,0.0,19499000.0,14039000.0,5460000.0
4135,TRX-01765,DTL-004135,20250308,866,1,25,1,1765,7,1,20499000,20499000.0,2049900.0,18449100.0,14759000.0,3690100.0
4136,TRX-01765,DTL-004136,20250308,866,90,25,1,1765,21,1,699000,699000.0,0.0,699000.0,503000.0,196000.0
4137,TRX-01766,DTL-004137,20240204,295,1,4,2,1766,21,1,20499000,20499000.0,0.0,20499000.0,14759000.0,5740000.0
4138,TRX-01766,DTL-004138,20240204,295,60,4,2,1766,21,1,4999000,4999000.0,0.0,4999000.0,3599000.0,1400000.0
4139,TRX-01766,DTL-004139,20240204,295,39,4,2,1766,13,1,13999000,13999000.0,1399900.0,12599100.0,10079000.0,2520100.0
4140,TRX-01767,DTL-004140,20240113,701,83,2,3,1767,21,1,7499000,7499000.0,0.0,7499000.0,5399000.0,2100000.0
4141,TRX-01767,DTL-004141,20240113,701,88,2,3,1767,21,1,2799000,2799000.0,0.0,2799000.0,2015000.0,784000.0
4142,TRX-01767,DTL-004142,20240113,701,2,2,3,1767,16,1,23499000,23499000.0,1174950.0,22324050.0,16919000.0,5405050.0
4143,TRX-01768,DTL-004143,20241126,655,78,10,3,1768,7,1,21999000,21999000.0,2199900.0,19799100.0,15839000.0,3960100.0
4144,TRX-01768,DTL-004144,20241126,655,94,10,3,1768,21,1,2999000,2999000.0,0.0,2999000.0,2159000.0,840000.0
4145,TRX-01769,DTL-004145,20250504,515,41,25,2,1769,15,1,6499000,6499000.0,519920.0,5979080.0,4679000.0,1300080.0
4146,TRX-01770,DTL-004146,20240807,766,26,4,1,1770,21,1,19499000,19499000.0,0.0,19499000.0,14039000.0,5460000.0
4147,TRX-01770,DTL-004147,20240807,766,25,4,1,1770,21,1,24499000,24499000.0,0.0,24499000.0,17639000.0,6860000.0
4148,TRX-01771,DTL-004148,20241228,944,63,19,2,1771,21,1,6999000,6999000.0,0.0,6999000.0,5039000.0,1960000.0
4149,TRX-01771,DTL-004149,20241228,944,82,19,2,1771,21,1,7499000,7499000.0,0.0,7499000.0,5399000.0,2100000.0
4150,TRX-01772,DTL-004150,20240625,651,3,4,2,1772,21,1,18499000,18499000.0,0.0,18499000.0,13319000.0,5180000.0
4151,TRX-01772,DTL-004151,20240625,651,80,4,2,1772,21,1,10999000,10999000.0,0.0,10999000.0,7919000.0,3080000.0
