detail_id,transaction_id,product_id,promotion_id,quantity,unit_price,discount_amount
DTL-003853,TRX-01646,PROD-0055,PROMO-NONE,1,3299000,0.0
DTL-003854,TRX-01647,PROD-0037,PROMO-NONE,3,2999000,0.0
DTL-003855,TRX-01647,PROD-0070,PROMO-008,1,6499000,324950.0
DTL-003856,TRX-01647,PROD-0060,PROMO-008,1,4999000,249950.0
DTL-003857,TRX-01648,PROD-0074,PROMO-NONE,2,5999000,0.0
DTL-003858,TRX-01649,PROD-0036,PROMO-NONE,1,3999000,0.0
DTL-003859,TRX-01649,PROD-0022,PROMO-NONE,1,499000,0.0
DTL-003860,TRX-01649,PROD-0046,PROMO-NONE,1,2999000,0.0
DTL-003861,TRX-01650,PROD-0051,PROMO-NONE,1,6499000,0.0
DTL-003862,TRX-01650,PROD-0033,PROMO-016,1,15999000,799950.0
DTL-003863,TRX-01650,PROD-0082,PROMO-NONE,1,7499000,0.0
DTL-003864,TRX-01651,PROD-0075,PROMO-NONE,1,4699000,0.0
DTL-003865,TRX-01651,PROD-0094,PROMO-NONE,1,2999000,0.0
DTL-003866,TRX-01652,PROD-0031,PROMO-013,1,20999000,2099900.0
DTL-003867,TRX-01652,PROD-0062,PROMO-NONE,1,5999000,0.0
DTL-003868,TRX-01652,PROD-0011,PROMO-NONE,1,15999000,0.0
DTL-003869,TRX-01652,PROD-0068,PROMO-009,3,3499000,314910.0
DTL-003870,TRX-01653,PROD-0031,PROMO-005,1,20999000,1679920.0
DTL-003871,TRX-01653,PROD-0075,PROMO-NONE,1,4699000,0.0
DTL-003872,TRX-01653,PROD-0082,PROMO-NONE,1,7499000,0.0
DTL-003873,TRX-01654,PROD-0044,PROMO-008,1,4499000,224950.0
DTL-003874,TRX-01654,PROD-0006,PROMO-NONE,1,12499000,0.0
DTL-003875,TRX-01654,PROD-0040,PROMO-NONE,3,15999000,0.0
DTL-003876,TRX-01654,PROD-0026,PROMO-NONE,1,19499000,0.0
DTL-003877,TRX-01655,PROD-0011,PROMO-NONE,1,15999000,0.0
DTL-003878,TRX-01655,PROD-0049,PROMO-NONE,1,6999000,0.0
DTL-003879,TRX-01656,PROD-0078,PROMO-007,1,21999000,2199900.0
DTL-003880,TRX-01657,PROD-0094,PROMO-NONE,1,2999000,0.0
DTL-003881,TRX-01658,PROD-0003,PROMO-001,1,18499000,554970.0
DTL-003882,TRX-01658,PROD-0061,PROMO-NONE,1,5599000,0.0
DTL-003883,TRX-01658,PROD-0069,PROMO-NONE,1,1599000,0.0
DTL-003884,TRX-01658,PROD-0036,PROMO-NONE,2,3999000,0.0
DTL-003885,TRX-01659,PROD-0086,PROMO-NONE,1,1199000,0.0
DTL-003886,TRX-01659,PROD-0084,PROMO-NONE,2,1399000,0.0
DTL-003887,TRX-01660,PROD-0041,PROMO-019,1,6499000,324950.0
DTL-003888,TRX-01660,PROD-0016,PROMO-NONE,1,14999000,0.0
DTL-003889,TRX-01661,PROD-0038,PROMO-NONE,1,1599000,0.0
DTL-003890,TRX-01661,PROD-0047,PROMO-NONE,1,12499000,0.0
DTL-003891,TRX-01661,PROD-0059,PROMO-NONE,1,2299000,0.0
DTL-003892,TRX-01661,PROD-0036,PROMO-NONE,1,3999000,0.0
DTL-003893,TRX-01662,PROD-0018,PROMO-NONE,1,7999000,0.0
DTL-003894,TRX-01662,PROD-0025,PROMO-006,1,24499000,734970.0
DTL-003895,TRX-01662,PROD-0015,PROMO-003,1,13599000,1087920.0
DTL-003896,TRX-01662,PROD-0027,PROMO-NONE,2,16499000,0.0
DTL-003897,TRX-01663,PROD-0067,PROMO-001,1,3999000,119970.0
DTL-003898,TRX-01663,PROD-0055,PROMO-001,1,3299000,98970.0
DTL-003899,TRX-01664,PROD-0057,PROMO-NONE,1,5999000,0.0
DTL-003900,TRX-01664,PROD-0024,PROMO-009,1,399000,11970.0
DTL-003901,TRX-01665,PROD-0047,PROMO-NONE,1,12499000,0.0
DTL-003902,TRX-01665,PROD-0018,PROMO-NONE,1,7999000,0.0
DTL-003903,TRX-01666,PROD-0095,PROMO-NONE,1,399000,0.0
DTL-003904,TRX-01666,PROD-0003,PROMO-NONE,1,18499000,0.0
DTL-003905,TRX-01667,PROD-0008,PROMO-NONE,1,10999000,0.0
DTL-003906,TRX-01667,PROD-0014,PROMO-NONE,1,9499000,0.0
DTL-003907,TRX-01668,PROD-0065,PROMO-020,1,6299000,314950.0
DTL-003908,TRX-01668,PROD-0087,PROMO-010,1,1199000,59950.0
DTL-003909,TRX-01668,PROD-0057,PROMO-013,1,5999000,599900.0
DTL-003910,TRX-01669,PROD-0036,PROMO-NONE,1,3999000,0.0
DTL-003911,TRX-01669,PROD-0061,PROMO-NONE,1,5599000,0.0
DTL-003912,TRX-01669,PROD-0058,PROMO-NONE,1,4999000,0.0
DTL-003913,TRX-01670,PROD-0057,PROMO-NONE,1,5999000,0.0
DTL-003914,TRX-01670,PROD-0043,PROMO-020,1,8999000,449950.0
DTL-003915,TRX-01670,PROD-0051,PROMO-NONE,1,6499000,0.0
DTL-003916,TRX-01671,PROD-0027,PROMO-NONE,1,16499000,0.0
DTL-003917,TRX-01671,PROD-0058,PROMO-NONE,2,4999000,0.0
DTL-003918,TRX-01671,PROD-0005,PROMO-NONE,1,13999000,0.0
DTL-003919,TRX-01671,PROD-0024,PROMO-NONE,1,399000,0.0
DTL-003920,TRX-01672,PROD-0001,PROMO-NONE,1,20499000,0.0
DTL-003921,TRX-01673,PROD-0081,PROMO-NONE,1,7999000,0.0
DTL-003922,TRX-01673,PROD-0032,PROMO-NONE,2,28499000,0.0
DTL-003923,TRX-01674,PROD-0028,PROMO-NONE,1,20999000,0.0
DTL-003924,TRX-01675,PROD-0025,PROMO-NONE,2,24499000,0.0
DTL-003925,TRX-01675,PROD-0069,PROMO-NONE,1,1599000,0.0
DTL-003926,TRX-01675,PROD-0068,PROMO-010,1,3499000,174950.0
DTL-003927,TRX-01676,PROD-0093,PROMO-004,1,699000,83880.0
DTL-003928,TRX-01676,PROD-0015,PROMO-NONE,1,13599000,0.0
DTL-003929,TRX-01676,PROD-0087,PROMO-NONE,1,1199000,0.0
DTL-003930,TRX-01677,PROD-0007,PROMO-NONE,1,9999000,0.0
DTL-003931,TRX-01677,PROD-0027,PROMO-NONE,1,16499000,0.0
DTL-003932,TRX-01677,PROD-0004,PROMO-NONE,1,16999000,0.0
DTL-003933,TRX-01678,PROD-0022,PROMO-NONE,2,499000,0.0
DTL-003934,TRX-01678,PROD-0058,PROMO-NONE,1,4999000,0.0
DTL-003935,TRX-01679,PROD-0017,PROMO-NONE,1,22999000,0.0
DTL-003936,TRX-01679,PROD-0091,PROMO-NONE,3,699000,0.0
DTL-003937,TRX-01680,PROD-0015,PROMO-NONE,3,13599000,0.0
DTL-003938,TRX-01680,PROD-0099,PROMO-NONE,1,3079000,0.0
DTL-003939,TRX-01680,PROD-0035,PROMO-NONE,1,4999000,0.0
DTL-003940,TRX-01681,PROD-0087,PROMO-NONE,1,1199000,0.0
DTL-003941,TRX-01682,PROD-0054,PROMO-001,1,4499000,134970.0
DTL-003942,TRX-01682,PROD-0067,PROMO-019,1,3999000,199950.0
DTL-003943,TRX-01683,PROD-0006,PROMO-008,1,12499000,624950.0
DTL-003944,TRX-01683,PROD-0084,PROMO-NONE,1,1399000,0.0
DTL-003945,TRX-01683,PROD-0045,PROMO-NONE,2,3999000,0.0
DTL-003946,TRX-01684,PROD-0025,PROMO-NONE,1,24499000,0.0
DTL-003947,TRX-01684,PROD-0096,PROMO-NONE,1,1599000,0.0
DTL-003948,TRX-01684,PROD-0060,PROMO-NONE,1,4999000,0.0
DTL-003949,TRX-01685,PROD-0049,PROMO-011,1,6999000,559920.0
DTL-003950,TRX-01685,PROD-0057,PROMO-NONE,1,5999000,0.0
DTL-003951,TRX-01686,PROD-0021,PROMO-NONE,1,2499000,0.0
DTL-003952,TRX-01686,PROD-0009,PROMO-004,1,12999000,1559880.0
DTL-003953,TRX-01687,PROD-0068,PROMO-NONE,1,3499000,0.0
DTL-003954,TRX-01688,PROD-0024,PROMO-018,1,399000,59850.0
DTL-003955,TRX-01689,PROD-0088,PROMO-015,1,2799000,223920.0
DTL-003956,TRX-01689,PROD-0051,PROMO-NONE,1,6499000,0.0
DTL-003957,TRX-01690,PROD-0086,PROMO-NONE,2,1199000,0.0
DTL-003958,TRX-01690,PROD-0016,PROMO-NONE,1,14999000,0.0
DTL-003959,TRX-01690,PROD-0091,PROMO-NONE,2,699000,0.0
DTL-003960,TRX-01690,PROD-0051,PROMO-NONE,2,6499000,0.0
DTL-003961,TRX-01691,PROD-0064,PROMO-NONE,1,7499000,0.0
DTL-003962,TRX-01691,PROD-0058,PROMO-NONE,1,4999000,0.0
DTL-003963,TRX-01692,PROD-0060,PROMO-NONE,1,4999000,0.0
DTL-003964,TRX-01692,PROD-0001,PROMO-NONE,2,20499000,0.0
DTL-003965,TRX-01693,PROD-0066,PROMO-NONE,2,5499000,0.0
DTL-003966,TRX-01693,PROD-0068,PROMO-NONE,1,3499000,0.0
DTL-003967,TRX-01694,PROD-0037,PROMO-009,1,2999000,89970.0
DTL-003968,TRX-01694,PROD-0054,PROMO-NONE,2,4499000,0.0
DTL-003969,TRX-01695,PROD-0019,PROMO-NONE,1,14999000,0.0
DTL-003970,TRX-01695,PROD-0038,PROMO-006,1,1599000,47970.0
DTL-003971,TRX-01695,PROD-0064,PROMO-020,1,7499000,374950.0
DTL-003972,TRX-01695,PROD-0095,PROMO-010,1,399000,19950.0
DTL-003973,TRX-01696,PROD-0006,PROMO-NONE,1,12499000,0.0
DTL-003974,TRX-01696,PROD-0030,PROMO-NONE,1,13499000,0.0
DTL-003975,TRX-01696,PROD-0013,PROMO-018,1,6499000,974850.0
DTL-003976,TRX-01697,PROD-0044,PROMO-NONE,1,4499000,0.0
DTL-003977,TRX-01697,PROD-0088,PROMO-NONE,1,2799000,0.0
DTL-003978,TRX-01698,PROD-0051,PROMO-008,1,6499000,324950.0
DTL-003979,TRX-01699,PROD-0068,PROMO-NONE,1,3499000,0.0
DTL-003980,TRX-01699,PROD-0093,PROMO-NONE,1,699000,0.0
DTL-003981,TRX-01700,PROD-0004,PROMO-NONE,1,16999000,0.0
DTL-003982,TRX-01700,PROD-0019,PROMO-NONE,1,14999000,0.0
DTL-003983,TRX-01700,PROD-0067,PROMO-NONE,2,3999000,0.0
DTL-003984,TRX-01700,PROD-0023,PROMO-005,3,499000,119760.0
DTL-003985,TRX-01701,PROD-0022,PROMO-NONE,1,499000,0.0
DTL-003986,TRX-01702,PROD-0016,PROMO-004,2,14999000,3599760.0
DTL-003987,TRX-01702,PROD-0059,PROMO-001,1,2299000,68970.0
DTL-003988,TRX-01702,PROD-0087,PROMO-NONE,1,1199000,0.0
DTL-003989,TRX-01702,PROD-0085,PROMO-006,1,399000,11970.0
DTL-003990,TRX-01703,PROD-0074,PROMO-NONE,1,5999000,0.0
DTL-003991,TRX-01703,PROD-0062,PROMO-NONE,1,5999000,0.0
DTL-003992,TRX-01703,PROD-0055,PROMO-015,1,3299000,263920.0
DTL-003993,TRX-01704,PROD-0058,PROMO-020,1,4999000,249950.0
DTL-003994,TRX-01705,PROD-0036,PROMO-NONE,2,3999000,0.0
DTL-003995,TRX-01705,PROD-0071,PROMO-NONE,2,4999000,0.0
DTL-003996,TRX-01706,PROD-0048,PROMO-NONE,3,16999000,0.0
DTL-003997,TRX-01706,PROD-0067,PROMO-014,1,3999000,119970.0
DTL-003998,TRX-01706,PROD-0021,PROMO-NONE,1,2499000,0.0
DTL-003999,TRX-01706,PROD-0047,PROMO-011,1,12499000,999920.0
DTL-004000,TRX-01707,PROD-0020,PROMO-NONE,1,3999000,0.0
DTL-004001,TRX-01707,PROD-0002,PROMO-NONE,1,23499000,0.0
DTL-004002,TRX-01708,PROD-0061,PROMO-015,1,5599000,447920.0
DTL-004003,TRX-01708,PROD-0079,PROMO-006,1,18999000,569970.0
DTL-004004,TRX-01708,PROD-0011,PROMO-NONE,1,15999000,0.0
DTL-004005,TRX-01709,PROD-0062,PROMO-NONE,1,5999000,0.0
DTL-004006,TRX-01710,PROD-0044,PROMO-NONE,1,4499000,0.0
DTL-004007,TRX-01711,PROD-0021,PROMO-007,1,2499000,249900.0
DTL-004008,TRX-01712,PROD-0059,PROMO-NONE,1,2299000,0.0
DTL-004009,TRX-01712,PROD-0064,PROMO-NONE,1,7499000,0.0
DTL-004010,TRX-01713,PROD-0011,PROMO-NONE,1,15999000,0.0
DTL-004011,TRX-01713,PROD-0086,PROMO-NONE,1,1199000,0.0
DTL-004012,TRX-01714,PROD-0068,PROMO-NONE,2,3499000,0.0
DTL-004013,TRX-01714,PROD-0059,PROMO-NONE,1,2299000,0.0
DTL-004014,TRX-01714,PROD-0091,PROMO-010,1,699000,34950.0
DTL-004015,TRX-01715,PROD-0092,PROMO-NONE,1,649000,0.0
DTL-004016,TRX-01715,PROD-0085,PROMO-NONE,1,399000,0.0
DTL-004017,TRX-01715,PROD-0054,PROMO-NONE,1,4499000,0.0
DTL-004018,TRX-01715,PROD-0069,PROMO-016,1,1599000,79950.0
DTL-004019,TRX-01716,PROD-0009,PROMO-003,1,12999000,1039920.0
DTL-004020,TRX-01716,PROD-0008,PROMO-NONE,1,10999000,0.0
DTL-004021,TRX-01717,PROD-0021,PROMO-001,1,2499000,74970.0
DTL-004022,TRX-01717,PROD-0064,PROMO-017,2,7499000,1799760.0
DTL-004023,TRX-01718,PROD-0008,PROMO-009,1,10999000,329970.0
DTL-004024,TRX-01718,PROD-0080,PROMO-020,1,10999000,549950.0
DTL-004025,TRX-01718,PROD-0004,PROMO-NONE,1,16999000,0.0
DTL-004026,TRX-01719,PROD-0012,PROMO-011,1,11499000,919920.0
DTL-004027,TRX-01719,PROD-0040,PROMO-NONE,1,15999000,0.0
DTL-004028,TRX-01720,PROD-0074,PROMO-020,1,5999000,299950.0
DTL-004029,TRX-01720,PROD-0035,PROMO-NONE,2,4999000,0.0
DTL-004030,TRX-01720,PROD-0066,PROMO-NONE,2,5499000,0.0
DTL-004031,TRX-01720,PROD-0052,PROMO-NONE,1,2099000,0.0
DTL-004032,TRX-01721,PROD-0087,PROMO-NONE,2,1199000,0.0
DTL-004033,TRX-01721,PROD-0080,PROMO-NONE,1,10999000,0.0
DTL-004034,TRX-01721,PROD-0030,PROMO-NONE,1,13499000,0.0
DTL-004035,TRX-01722,PROD-0067,PROMO-NONE,1,3999000,0.0
DTL-004036,TRX-01722,PROD-0010,PROMO-NONE,1,12599000,0.0
DTL-004037,TRX-01723,PROD-0042,PROMO-NONE,1,3499000,0.0
DTL-004038,TRX-01723,PROD-0068,PROMO-NONE,1,3499000,0.0
DTL-004039,TRX-01724,PROD-0055,PROMO-012,1,3299000,329900.0
DTL-004040,TRX-01724,PROD-0012,PROMO-NONE,1,11499000,0.0
DTL-004041,TRX-01724,PROD-0058,PROMO-NONE,1,4999000,0.0
DTL-004042,TRX-01724,PROD-0074,PROMO-NONE,2,5999000,0.0
DTL-004043,TRX-01725,PROD-0023,PROMO-NONE,1,499000,0.0
DTL-004044,TRX-01725,PROD-0040,PROMO-NONE,1,15999000,0.0
DTL-004045,TRX-01725,PROD-0022,PROMO-010,1,499000,24950.0
DTL-004046,TRX-01726,PROD-0017,PROMO-013,1,22999000,2299900.0
DTL-004047,TRX-01726,PROD-0098,PROMO-NONE,1,1695000,0.0
DTL-004048,TRX-01726,PROD-0006,PROMO-005,1,12499000,999920.0
DTL-004049,TRX-01727,PROD-0083,PROMO-NONE,1,7499000,0.0
DTL-004050,TRX-01727,PROD-0030,PROMO-NONE,1,13499000,0.0
DTL-004051,TRX-01727,PROD-0044,PROMO-NONE,1,4499000,0.0
DTL-004052,TRX-01728,PROD-0043,PROMO-007,1,8999000,899900.0
DTL-004053,TRX-01728,PROD-0026,PROMO-NONE,1,19499000,0.0
DTL-004054,TRX-01728,PROD-0003,PROMO-005,1,18499000,1479920.0
DTL-004055,TRX-01729,PROD-0009,PROMO-005,2,12999000,2079840.0
DTL-004056,TRX-01729,PROD-0065,PROMO-011,1,6299000,503920.0
DTL-004057,TRX-01730,PROD-0045,PROMO-NONE,1,3999000,0.0
DTL-004058,TRX-01730,PROD-0018,PROMO-NONE,2,7999000,0.0
DTL-004059,TRX-01730,PROD-0015,PROMO-011,1,13599000,1087920.0
DTL-004060,TRX-01731,PROD-0084,PROMO-016,1,1399000,69950.0
DTL-004061,TRX-01731,PROD-0021,PROMO-NONE,2,2499000,0.0
DTL-004062,TRX-01732,PROD-0036,PROMO-NONE,2,3999000,0.0
DTL-004063,TRX-01732,PROD-0080,PROMO-NONE,1,10999000,0.0
DTL-004064,TRX-01733,PROD-0096,PROMO-NONE,1,1599000,0.0
DTL-004065,TRX-01733,PROD-0036,PROMO-NONE,2,3999000,0.0
DTL-004066,TRX-01734,PROD-0002,PROMO-NONE,1,23499000,0.0
DTL-004067,TRX-01734,PROD-0083,PROMO-015,2,7499000,1199840.0
DTL-004068,TRX-01734,PROD-0085,PROMO-NONE,1,399000,0.0
DTL-004069,TRX-01734,PROD-0099,PROMO-NONE,1,3079000,0.0
DTL-004070,TRX-01735,PROD-0026,PROMO-002,1,19499000,1559920.0
DTL-004071,TRX-01735,PROD-0060,PROMO-NONE,1,4999000,0.0
DTL-004072,TRX-01735,PROD-0054,PROMO-003,1,4499000,359920.0
DTL-004073,TRX-01736,PROD-0082,PROMO-NONE,2,7499000,0.0
DTL-004074,TRX-01737,PROD-0091,PROMO-NONE,2,699000,0.0
DTL-004075,TRX-01738,PROD-0015,PROMO-NONE,1,13599000,0.0
DTL-004076,TRX-01738,PROD-0026,PROMO-NONE,2,19499000,0.0
DTL-004077,TRX-01738,PROD-0036,PROMO-NONE,1,3999000,0.0
DTL-004078,TRX-01738,PROD-0085,PROMO-NONE,2,399000,0.0
DTL-004079,TRX-01739,PROD-0089,PROMO-NONE,1,779000,0.0
DTL-004080,TRX-01739,PROD-0037,PROMO-NONE,1,2999000,0.0
DTL-004081,TRX-01740,PROD-0032,PROMO-013,3,28499000,8549700.0
DTL-004082,TRX-01740,PROD-0090,PROMO-007,3,699000,209700.0
DTL-004083,TRX-01740,PROD-0050,PROMO-NONE,1,8499000,0.0
DTL-004084,TRX-01741,PROD-0093,PROMO-NONE,1,699000,0.0
DTL-004085,TRX-01741,PROD-0078,PROMO-NONE,1,21999000,0.0
DTL-004086,TRX-01742,PROD-0074,PROMO-NONE,1,5999000,0.0
DTL-004087,TRX-01743,PROD-0035,PROMO-NONE,1,4999000,0.0
DTL-004088,TRX-01744,PROD-0001,PROMO-NONE,1,20499000,0.0
DTL-004089,TRX-01744,PROD-0078,PROMO-NONE,3,21999000,0.0
DTL-004090,TRX-01745,PROD-0009,PROMO-NONE,1,12999000,0.0
DTL-004091,TRX-01745,PROD-0080,PROMO-NONE,1,10999000,0.0
DTL-004092,TRX-01745,PROD-0097,PROMO-006,2,1565000,93900.0
DTL-004093,TRX-01746,PROD-0026,PROMO-NONE,1,19499000,0.0
DTL-004094,TRX-01746,PROD-0045,PROMO-NONE,2,3999000,0.0
DTL-004095,TRX-01746,PROD-0086,PROMO-020,2,1199000,119900.0
DTL-004096,TRX-01746,PROD-0018,PROMO-NONE,1,7999000,0.0
DTL-004097,TRX-01747,PROD-0067,PROMO-013,1,3999000,399900.0
DTL-004098,TRX-01747,PROD-0078,PROMO-NONE,3,21999000,0.0
DTL-004099,TRX-01747,PROD-0036,PROMO-NONE,1,3999000,0.0
DTL-004100,TRX-01748,PROD-0063,PROMO-NONE,1,6999000,0.0
DTL-004101,TRX-01749,PROD-0079,PROMO-NONE,1,18999000,0.0
DTL-004102,TRX-01749,PROD-0097,PROMO-006,1,1565000,46950.0
DTL-004103,TRX-01749,PROD-0045,PROMO-NONE,1,3999000,0.0
DTL-004104,TRX-01750,PROD-0054,PROMO-NONE,2,4499000,0.0
DTL-004105,TRX-01750,PROD-0019,PROMO-NONE,2,14999000,0.0
DTL-004106,TRX-01750,PROD-0026,PROMO-NONE,3,19499000,0.0
DTL-004107,TRX-01751,PROD-0066,PROMO-017,1,5499000,659880.0
DTL-004108,TRX-01751,PROD-0028,PROMO-NONE,3,20999000,0.0
DTL-004109,TRX-01752,PROD-0060,PROMO-NONE,1,4999000,0.0
DTL-004110,TRX-01752,PROD-0039,PROMO-NONE,1,13999000,0.0
DTL-004111,TRX-01752,PROD-0007,PROMO-NONE,1,9999000,0.0
DTL-004112,TRX-01753,PROD-0055,PROMO-NONE,1,3299000,0.0
DTL-004113,TRX-01753,PROD-0030,PROMO-003,1,13499000,1079920.0
DTL-004114,TRX-01754,PROD-0067,PROMO-005,1,3999000,319920.0
DTL-004115,TRX-01754,PROD-0049,PROMO-NONE,3,6999000,0.0
DTL-004116,TRX-01755,PROD-0033,PROMO-NONE,1,15999000,0.0
DTL-004117,TRX-01756,PROD-0079,PROMO-NONE,1,18999000,0.0
DTL-004118,TRX-01756,PROD-0006,PROMO-NONE,2,12499000,0.0
DTL-004119,TRX-01757,PROD-0062,PROMO-005,1,5999000,479920.0
DTL-004120,TRX-01758,PROD-0027,PROMO-NONE,1,16499000,0.0
DTL-004121,TRX-01758,PROD-0064,PROMO-NONE,2,7499000,0.0
DTL-004122,TRX-01758,PROD-0024,PROMO-NONE,1,399000,0.0
DTL-004123,TRX-01758,PROD-0067,PROMO-NONE,2,3999000,0.0
DTL-004124,TRX-01759,PROD-0072,PROMO-NONE,1,6999000,0.0
DTL-004125,TRX-01760,PROD-0036,PROMO-002,1,3999000,319920.0
DTL-004126,TRX-01760,PROD-0086,PROMO-NONE,1,1199000,0.0
DTL-004127,TRX-01760,PROD-0067,PROMO-005,2,3999000,639840.0
DTL-004128,TRX-01761,PROD-0046,PROMO-NONE,1,2999000,0.0
DTL-004129,TRX-01761,PROD-0055,PROMO-004,1,3299000,395880.0
DTL-004130,TRX-01762,PROD-0073,PROMO-NONE,1,4299000,0.0
DTL-004131,TRX-01762,PROD-0079,PROMO-NONE,1,18999000,0.0
DTL-004132,TRX-01763,PROD-0091,PROMO-013,3,699000,209700.0
DTL-004133,TRX-01764,PROD-0077,PROMO-NONE,2,1999000,0.0
DTL-004134,TRX-01764,PROD-0026,PROMO-NONE,1,19499000,0.0
DTL-004135,TRX-01765,PROD-0001,PROMO-007,1,20499000,2049900.0
DTL-004136,TRX-01765,PROD-0090,PROMO-NONE,1,699000,0.0
DTL-004137,TRX-01766,PROD-0001,PROMO-NONE,1,20499000,0.0
DTL-004138,TRX-01766,PROD-0060,PROMO-NONE,1,4999000,0.0
DTL-004139,TRX-01766,PROD-0039,PROMO-013,1,13999000,1399900.0
DTL-004140,TRX-01767,PROD-0083,PROMO-NONE,1,7499000,0.0
DTL-004141,TRX-01767,PROD-0088,PROMO-NONE,1,2799000,0.0
DTL-004142,TRX-01767,PROD-0002,PROMO-016,1,23499000,1174950.0
DTL-004143,TRX-01768,PROD-0078,PROMO-007,1,21999000,2199900.0
DTL-004144,TRX-01768,PROD-0094,PROMO-NONE,1,2999000,0.0
DTL-004145,TRX-01769,PROD-0041,PROMO-015,1,6499000,519920.0
DTL-004146,TRX-01770,PROD-0026,PROMO-NONE,1,19499000,0.0
DTL-004147,TRX-01770,PROD-0025,PROMO-NONE,1,24499000,0.0
DTL-004148,TRX-01771,PROD-0063,PROMO-NONE,1,6999000,0.0
DTL-004149,TRX-01771,PROD-0082,PROMO-NONE,1,7499000,0.0
DTL-004150,TRX-01772,PROD-0003,PROMO-NONE,1,18499000,0.0
DTL-004151,TRX-01772,PROD-0080,PROMO-NONE,1,10999000,0.0
DTL-004152,TRX-01773,PROD-0076,PROMO-016,1,2999000,149950.0
DTL-004153,TRX-01773,PROD-0001,PROMO-003,2,20499000,3279840.0
DTL-004154,TRX-01773,PROD-0049,PROMO-NONE,1,6999000,0.0
DTL-004155,TRX-01773,PROD-0033,PROMO-NONE,1,15999000,0.0
DTL-004156,TRX-01774,PROD-0048,PROMO-NONE,1,16999000,0.0
DTL-004157,TRX-01774,PROD-0069,PROMO-011,1,1599000,127920.0
DTL-004158,TRX-01775,PROD-0033,PROMO-NONE,1,15999000,0.0
DTL-004159,TRX-01775,PROD-0084,PROMO-020,1,1399000,69950.0
DTL-004160,TRX-01776,PROD-0039,PROMO-015,1,13999000,1119920.0
DTL-004161,TRX-01776,PROD-0083,PROMO-NONE,1,7499000,0.0
DTL-004162,TRX-01777,PROD-0058,PROMO-NONE,2,4999000,0.0
DTL-004163,TRX-01777,PROD-0031,PROMO-NONE,1,20999000,0.0
DTL-004164,TRX-01778,PROD-0029,PROMO-020,1,17499000,874950.0
DTL-004165,TRX-01778,PROD-0076,PROMO-NONE,1,2999000,0.0
DTL-004166,TRX-01779,PROD-0092,PROMO-010,1,649000,32450.0
DTL-004167,TRX-01779,PROD-0086,PROMO-NONE,1,1199000,0.0
DTL-004168,TRX-01780,PROD-0079,PROMO-007,2,18999000,3799800.0
DTL-004169,TRX-01781,PROD-0035,PROMO-NONE,1,4999000,0.0
DTL-004170,TRX-01781,PROD-0095,PROMO-NONE,1,399000,0.0
DTL-004171,TRX-01781,PROD-0005,PROMO-NONE,1,13999000,0.0
DTL-004172,TRX-01781,PROD-0075,PROMO-NONE,3,4699000,0.0
DTL-004173,TRX-01782,PROD-0084,PROMO-NONE,1,1399000,0.0
DTL-004174,TRX-01783,PROD-0042,PROMO-NONE,1,3499000,0.0
DTL-004175,TRX-01783,PROD-0039,PROMO-NONE,1,13999000,0.0
DTL-004176,TRX-01784,PROD-0044,PROMO-005,1,4499000,359920.0
DTL-004177,TRX-01784,PROD-0029,PROMO-NONE,1,17499000,0.0
DTL-004178,TRX-01785,PROD-0025,PROMO-006,1,24499000,734970.0
DTL-004179,TRX-01785,PROD-0064,PROMO-NONE,2,7499000,0.0
DTL-004180,TRX-01786,PROD-0064,PROMO-NONE,1,7499000,0.0
DTL-004181,TRX-01786,PROD-0042,PROMO-NONE,1,3499000,0.0
DTL-004182,TRX-01786,PROD-0049,PROMO-010,1,6999000,349950.0
DTL-004183,TRX-01787,PROD-0095,PROMO-NONE,1,399000,0.0
DTL-004184,TRX-01787,PROD-0070,PROMO-NONE,1,6499000,0.0
DTL-004185,TRX-01787,PROD-0060,PROMO-NONE,1,4999000,0.0
DTL-004186,TRX-01788,PROD-0052,PROMO-006,1,2099000,62970.0
DTL-004187,TRX-01788,PROD-0098,PROMO-NONE,1,1695000,0.0
DTL-004188,TRX-01789,PROD-0043,PROMO-017,1,8999000,1079880.0
DTL-004189,TRX-01789,PROD-0008,PROMO-NONE,1,10999000,0.0
DTL-004190,TRX-01789,PROD-0076,PROMO-011,2,2999000,479840.0
DTL-004191,TRX-01790,PROD-0045,PROMO-015,1,3999000,319920.0
DTL-004192,TRX-01790,PROD-0027,PROMO-NONE,1,16499000,0.0
DTL-004193,TRX-01791,PROD-0050,PROMO-NONE,2,8499000,0.0
DTL-004194,TRX-01791,PROD-0021,PROMO-NONE,1,2499000,0.0
DTL-004195,TRX-01791,PROD-0040,PROMO-NONE,2,15999000,0.0
DTL-004196,TRX-01791,PROD-0066,PROMO-NONE,2,5499000,0.0
DTL-004197,TRX-01792,PROD-0008,PROMO-NONE,1,10999000,0.0
DTL-004198,TRX-01793,PROD-0025,PROMO-NONE,1,24499000,0.0
DTL-004199,TRX-01793,PROD-0059,PROMO-NONE,1,2299000,0.0
DTL-004200,TRX-01793,PROD-0042,PROMO-NONE,1,3499000,0.0
DTL-004201,TRX-01793,PROD-0050,PROMO-001,1,8499000,254970.0
DTL-004202,TRX-01794,PROD-0052,PROMO-012,1,2099000,209900.0
DTL-004203,TRX-01795,PROD-0065,PROMO-001,1,6299000,188970.0
