inventory_id,snapshot_date,store_id,product_id,stock_quantity,reorder_level,stock_status
INV-STORE-010-PROD-0062,2025-05-31,STORE-010,PROD-0062,63,22,Available
INV-STORE-010-PROD-0063,2025-05-31,STORE-010,PROD-0063,102,11,Available
INV-STORE-010-PROD-0064,2025-05-31,STORE-010,PROD-0064,46,22,Available
INV-STORE-010-PROD-0065,2025-05-31,STORE-010,PROD-0065,71,11,Available
INV-STORE-010-PROD-0066,2025-05-31,STORE-010,PROD-0066,13,7,Available
INV-STORE-010-PROD-0067,2025-05-31,STORE-010,PROD-0067,74,22,Available
INV-STORE-010-PROD-0068,2025-05-31,STORE-010,PROD-0068,59,14,Available
INV-STORE-010-PROD-0069,2025-05-31,STORE-010,PROD-0069,38,6,Available
INV-STORE-010-PROD-0070,2025-05-31,STORE-010,PROD-0070,46,22,Available
INV-STORE-010-PROD-0071,2025-05-31,STORE-010,PROD-0071,49,5,Available
INV-STORE-010-PROD-0072,2025-05-31,STORE-010,PROD-0072,9,8,Available
INV-STORE-010-PROD-0073,2025-05-31,STORE-010,PROD-0073,19,7,Available
INV-STORE-010-PROD-0074,2025-05-31,STORE-010,PROD-0074,80,17,Available
INV-STORE-010-PROD-0075,2025-05-31,STORE-010,PROD-0075,40,5,Available
INV-STORE-010-PROD-0076,2025-05-31,STORE-010,PROD-0076,109,16,Available
INV-STORE-010-PROD-0077,2025-05-31,STORE-010,PROD-0077,94,9,Available
INV-STORE-010-PROD-0078,2025-05-31,STORE-010,PROD-0078,119,8,Available
INV-STORE-010-PROD-0079,2025-05-31,STORE-010,PROD-0079,10,14,Low Stock
INV-STORE-010-PROD-0080,2025-05-31,STORE-010,PROD-0080,46,15,Available
INV-STORE-010-PROD-0081,2025-05-31,STORE-010,PROD-0081,58,17,Available
INV-STORE-010-PROD-0082,2025-05-31,STORE-010,PROD-0082,52,18,Available
INV-STORE-010-PROD-0083,2025-05-31,STORE-010,PROD-0083,8,9,Low Stock
INV-STORE-010-PROD-0084,2025-05-31,STORE-010,PROD-0084,30,6,Available
INV-STORE-010-PROD-0085,2025-05-31,STORE-010,PROD-0085,26,8,Available
INV-STORE-010-PROD-0086,2025-05-31,STORE-010,PROD-0086,111,8,Available
INV-STORE-010-PROD-0087,2025-05-31,STORE-010,PROD-0087,116,8,Available
INV-STORE-010-PROD-0088,2025-05-31,STORE-010,PROD-0088,44,12,Available
INV-STORE-010-PROD-0089,2025-05-31,STORE-010,PROD-0089,57,6,Available
INV-STORE-010-PROD-0090,2025-05-31,STORE-010,PROD-0090,6,9,Low Stock
INV-STORE-010-PROD-0091,2025-05-31,STORE-010,PROD-0091,112,8,Available
INV-STORE-010-PROD-0092,2025-05-31,STORE-010,PROD-0092,9,23,Low Stock
INV-STORE-010-PROD-0093,2025-05-31,STORE-010,PROD-0093,1,25,Low Stock
INV-STORE-010-PROD-0094,2025-05-31,STORE-010,PROD-0094,38,10,Available
INV-STORE-010-PROD-0095,2025-05-31,STORE-010,PROD-0095,58,5,Available
INV-STORE-010-PROD-0096,2025-05-31,STORE-010,PROD-0096,64,17,Available
INV-STORE-010-PROD-0097,2025-05-31,STORE-010,PROD-0097,48,17,Available
INV-STORE-010-PROD-0098,2025-05-31,STORE-010,PROD-0098,46,22,Available
INV-STORE-010-PROD-0099,2025-05-31,STORE-010,PROD-0099,51,14,Available
INV-STORE-010-PROD-0100,2025-05-31,STORE-010,PROD-0100,6,14,Low Stock
INV-STORE-011-PROD-0001,2025-05-31,STORE-011,PROD-0001,116,21,Available
INV-STORE-011-PROD-0002,2025-05-31,STORE-011,PROD-0002,31,24,Available
INV-STORE-011-PROD-0003,2025-05-31,STORE-011,PROD-0003,97,11,Available
INV-STORE-011-PROD-0004,2025-05-31,STORE-011,PROD-0004,24,23,Available
INV-STORE-011-PROD-0005,2025-05-31,STORE-011,PROD-0005,24,24,Available
INV-STORE-011-PROD-0006,2025-05-31,STORE-011,PROD-0006,80,13,Available
INV-STORE-011-PROD-0007,2025-05-31,STORE-011,PROD-0007,47,18,Available
INV-STORE-011-PROD-0008,2025-05-31,STORE-011,PROD-0008,7,15,Low Stock
INV-STORE-011-PROD-0009,2025-05-31,STORE-011,PROD-0009,67,5,Available
INV-STORE-011-PROD-0010,2025-05-31,STORE-011,PROD-0010,20,14,Available
INV-STORE-011-PROD-0011,2025-05-31,STORE-011,PROD-0011,60,16,Available
INV-STORE-011-PROD-0012,2025-05-31,STORE-011,PROD-0012,118,23,Available
INV-STORE-011-PROD-0013,2025-05-31,STORE-011,PROD-0013,50,7,Available
INV-STORE-011-PROD-0014,2025-05-31,STORE-011,PROD-0014,97,22,Available
INV-STORE-011-PROD-0015,2025-05-31,STORE-011,PROD-0015,95,16,Available
INV-STORE-011-PROD-0016,2025-05-31,STORE-011,PROD-0016,10,12,Low Stock
INV-STORE-011-PROD-0017,2025-05-31,STORE-011,PROD-0017,7,8,Low Stock
INV-STORE-011-PROD-0018,2025-05-31,STORE-011,PROD-0018,47,14,Available
INV-STORE-011-PROD-0019,2025-05-31,STORE-011,PROD-0019,92,20,Available
INV-STORE-011-PROD-0020,2025-05-31,STORE-011,PROD-0020,29,10,Available
INV-STORE-011-PROD-0021,2025-05-31,STORE-011,PROD-0021,47,25,Available
INV-STORE-011-PROD-0022,2025-05-31,STORE-011,PROD-0022,100,8,Available
INV-STORE-011-PROD-0023,2025-05-31,STORE-011,PROD-0023,86,6,Available
INV-STORE-011-PROD-0024,2025-05-31,STORE-011,PROD-0024,16,20,Low Stock
INV-STORE-011-PROD-0025,2025-05-31,STORE-011,PROD-0025,49,12,Available
INV-STORE-011-PROD-0026,2025-05-31,STORE-011,PROD-0026,109,17,Available
INV-STORE-011-PROD-0027,2025-05-31,STORE-011,PROD-0027,13,6,Available
INV-STORE-011-PROD-0028,2025-05-31,STORE-011,PROD-0028,1,13,Low Stock
INV-STORE-011-PROD-0029,2025-05-31,STORE-011,PROD-0029,1,8,Low Stock
INV-STORE-011-PROD-0030,2025-05-31,STORE-011,PROD-0030,57,18,Available
INV-STORE-011-PROD-0031,2025-05-31,STORE-011,PROD-0031,73,14,Available
INV-STORE-011-PROD-0032,2025-05-31,STORE-011,PROD-0032,68,21,Available
INV-STORE-011-PROD-0033,2025-05-31,STORE-011,PROD-0033,4,24,Low Stock
INV-STORE-011-PROD-0034,2025-05-31,STORE-011,PROD-0034,23,20,Available
INV-STORE-011-PROD-0035,2025-05-31,STORE-011,PROD-0035,15,9,Available
INV-STORE-011-PROD-0036,2025-05-31,STORE-011,PROD-0036,74,23,Available
INV-STORE-011-PROD-0037,2025-05-31,STORE-011,PROD-0037,103,25,Available
INV-STORE-011-PROD-0038,2025-05-31,STORE-011,PROD-0038,110,21,Available
INV-STORE-011-PROD-0039,2025-05-31,STORE-011,PROD-0039,99,17,Available
INV-STORE-011-PROD-0040,2025-05-31,STORE-011,PROD-0040,34,7,Available
INV-STORE-011-PROD-0041,2025-05-31,STORE-011,PROD-0041,119,19,Available
INV-STORE-011-PROD-0042,2025-05-31,STORE-011,PROD-0042,12,24,Low Stock
INV-STORE-011-PROD-0043,2025-05-31,STORE-011,PROD-0043,43,19,Available
INV-STORE-011-PROD-0044,2025-05-31,STORE-011,PROD-0044,21,18,Available
INV-STORE-011-PROD-0045,2025-05-31,STORE-011,PROD-0045,32,19,Available
INV-STORE-011-PROD-0046,2025-05-31,STORE-011,PROD-0046,7,14,Low Stock
INV-STORE-011-PROD-0047,2025-05-31,STORE-011,PROD-0047,5,16,Low Stock
INV-STORE-011-PROD-0048,2025-05-31,STORE-011,PROD-0048,120,7,Available
INV-STORE-011-PROD-0049,2025-05-31,STORE-011,PROD-0049,113,20,Available
INV-STORE-011-PROD-0050,2025-05-31,STORE-011,PROD-0050,81,9,Available
INV-STORE-011-PROD-0051,2025-05-31,STORE-011,PROD-0051,103,12,Available
INV-STORE-011-PROD-0052,2025-05-31,STORE-011,PROD-0052,21,11,Available
INV-STORE-011-PROD-0053,2025-05-31,STORE-011,PROD-0053,26,12,Available
INV-STORE-011-PROD-0054,2025-05-31,STORE-011,PROD-0054,58,7,Available
INV-STORE-011-PROD-0055,2025-05-31,STORE-011,PROD-0055,84,24,Available
INV-STORE-011-PROD-0056,2025-05-31,STORE-011,PROD-0056,88,14,Available
INV-STORE-011-PROD-0057,2025-05-31,STORE-011,PROD-0057,34,20,Available
INV-STORE-011-PROD-0058,2025-05-31,STORE-011,PROD-0058,63,21,Available
INV-STORE-011-PROD-0059,2025-05-31,STORE-011,PROD-0059,55,8,Available
INV-STORE-011-PROD-0060,2025-05-31,STORE-011,PROD-0060,49,19,Available
INV-STORE-011-PROD-0061,2025-05-31,STORE-011,PROD-0061,26,11,Available
INV-STORE-011-PROD-0062,2025-05-31,STORE-011,PROD-0062,17,16,Available
INV-STORE-011-PROD-0063,2025-05-31,STORE-011,PROD-0063,40,14,Available
INV-STORE-011-PROD-0064,2025-05-31,STORE-011,PROD-0064,53,10,Available
INV-STORE-011-PROD-0065,2025-05-31,STORE-011,PROD-0065,113,22,Available
INV-STORE-011-PROD-0066,2025-05-31,STORE-011,PROD-0066,6,23,Low Stock
INV-STORE-011-PROD-0067,2025-05-31,STORE-011,PROD-0067,95,13,Available
INV-STORE-011-PROD-0068,2025-05-31,STORE-011,PROD-0068,82,16,Available
INV-STORE-011-PROD-0069,2025-05-31,STORE-011,PROD-0069,14,16,Low Stock
INV-STORE-011-PROD-0070,2025-05-31,STORE-011,PROD-0070,53,20,Available
INV-STORE-011-PROD-0071,2025-05-31,STORE-011,PROD-0071,0,13,Stockout
INV-STORE-011-PROD-0072,2025-05-31,STORE-011,PROD-0072,119,20,Available
INV-STORE-011-PROD-0073,2025-05-31,STORE-011,PROD-0073,48,13,Available
INV-STORE-011-PROD-0074,2025-05-31,STORE-011,PROD-0074,89,12,Available
INV-STORE-011-PROD-0075,2025-05-31,STORE-011,PROD-0075,71,17,Available
INV-STORE-011-PROD-0076,2025-05-31,STORE-011,PROD-0076,82,14,Available
INV-STORE-011-PROD-0077,2025-05-31,STORE-011,PROD-0077,34,19,Available
INV-STORE-011-PROD-0078,2025-05-31,STORE-011,PROD-0078,15,7,Available
INV-STORE-011-PROD-0079,2025-05-31,STORE-011,PROD-0079,102,20,Available
INV-STORE-011-PROD-0080,2025-05-31,STORE-011,PROD-0080,55,19,Available
INV-STORE-011-PROD-0081,2025-05-31,STORE-011,PROD-0081,113,19,Available
INV-STORE-011-PROD-0082,2025-05-31,STORE-011,PROD-0082,39,9,Available
INV-STORE-011-PROD-0083,2025-05-31,STORE-011,PROD-0083,93,12,Available
INV-STORE-011-PROD-0084,2025-05-31,STORE-011,PROD-0084,16,25,Low Stock
INV-STORE-011-PROD-0085,2025-05-31,STORE-011,PROD-0085,59,18,Available
INV-STORE-011-PROD-0086,2025-05-31,STORE-011,PROD-0086,109,8,Available
INV-STORE-011-PROD-0087,2025-05-31,STORE-011,PROD-0087,106,25,Available
INV-STORE-011-PROD-0088,2025-05-31,STORE-011,PROD-0088,100,19,Available
INV-STORE-011-PROD-0089,2025-05-31,STORE-011,PROD-0089,79,19,Available
INV-STORE-011-PROD-0090,2025-05-31,STORE-011,PROD-0090,64,25,Available
INV-STORE-011-PROD-0091,2025-05-31,STORE-011,PROD-0091,10,16,Low Stock
INV-STORE-011-PROD-0092,2025-05-31,STORE-011,PROD-0092,67,5,Available
INV-STORE-011-PROD-0093,2025-05-31,STORE-011,PROD-0093,32,13,Available
INV-STORE-011-PROD-0094,2025-05-31,STORE-011,PROD-0094,29,16,Available
INV-STORE-011-PROD-0095,2025-05-31,STORE-011,PROD-0095,93,23,Available
INV-STORE-011-PROD-0096,2025-05-31,STORE-011,PROD-0096,4,19,Low Stock
INV-STORE-011-PROD-0097,2025-05-31,STORE-011,PROD-0097,116,16,Available
INV-STORE-011-PROD-0098,2025-05-31,STORE-011,PROD-0098,66,25,Available
INV-STORE-011-PROD-0099,2025-05-31,STORE-011,PROD-0099,68,8,Available
INV-STORE-011-PROD-0100,2025-05-31,STORE-011,PROD-0100,77,22,Available
INV-STORE-012-PROD-0001,2025-05-31,STORE-012,PROD-0001,64,25,Available
INV-STORE-012-PROD-0002,2025-05-31,STORE-012,PROD-0002,69,13,Available
INV-STORE-012-PROD-0003,2025-05-31,STORE-012,PROD-0003,4,21,Low Stock
INV-STORE-012-PROD-0004,2025-05-31,STORE-012,PROD-0004,0,9,Stockout
INV-STORE-012-PROD-0005,2025-05-31,STORE-012,PROD-0005,91,18,Available
INV-STORE-012-PROD-0006,2025-05-31,STORE-012,PROD-0006,67,19,Available
INV-STORE-012-PROD-0007,2025-05-31,STORE-012,PROD-0007,19,6,Available
INV-STORE-012-PROD-0008,2025-05-31,STORE-012,PROD-0008,14,21,Low Stock
INV-STORE-012-PROD-0009,2025-05-31,STORE-012,PROD-0009,47,18,Available
INV-STORE-012-PROD-0010,2025-05-31,STORE-012,PROD-0010,23,16,Available
INV-STORE-012-PROD-0011,2025-05-31,STORE-012,PROD-0011,104,10,Available
INV-STORE-012-PROD-0012,2025-05-31,STORE-012,PROD-0012,6,17,Low Stock
INV-STORE-012-PROD-0013,2025-05-31,STORE-012,PROD-0013,70,16,Available
INV-STORE-012-PROD-0014,2025-05-31,STORE-012,PROD-0014,120,6,Available
INV-STORE-012-PROD-0015,2025-05-31,STORE-012,PROD-0015,111,25,Available
INV-STORE-012-PROD-0016,2025-05-31,STORE-012,PROD-0016,84,15,Available
INV-STORE-012-PROD-0017,2025-05-31,STORE-012,PROD-0017,10,13,Low Stock
INV-STORE-012-PROD-0018,2025-05-31,STORE-012,PROD-0018,91,17,Available
INV-STORE-012-PROD-0019,2025-05-31,STORE-012,PROD-0019,0,7,Stockout
INV-STORE-012-PROD-0020,2025-05-31,STORE-012,PROD-0020,5,6,Low Stock
INV-STORE-012-PROD-0021,2025-05-31,STORE-012,PROD-0021,85,23,Available
INV-STORE-012-PROD-0022,2025-05-31,STORE-012,PROD-0022,13,6,Available
INV-STORE-012-PROD-0023,2025-05-31,STORE-012,PROD-0023,49,18,Available
INV-STORE-012-PROD-0024,2025-05-31,STORE-012,PROD-0024,23,8,Available
INV-STORE-012-PROD-0025,2025-05-31,STORE-012,PROD-0025,34,19,Available
INV-STORE-012-PROD-0026,2025-05-31,STORE-012,PROD-0026,42,20,Available
INV-STORE-012-PROD-0027,2025-05-31,STORE-012,PROD-0027,61,18,Available
INV-STORE-012-PROD-0028,2025-05-31,STORE-012,PROD-0028,26,16,Available
INV-STORE-012-PROD-0029,2025-05-31,STORE-012,PROD-0029,4,11,Low Stock
INV-STORE-012-PROD-0030,2025-05-31,STORE-012,PROD-0030,56,20,Available
INV-STORE-012-PROD-0031,2025-05-31,STORE-012,PROD-0031,3,6,Low Stock
INV-STORE-012-PROD-0032,2025-05-31,STORE-012,PROD-0032,68,9,Available
INV-STORE-012-PROD-0033,2025-05-31,STORE-012,PROD-0033,88,24,Available
INV-STORE-012-PROD-0034,2025-05-31,STORE-012,PROD-0034,15,17,Low Stock
INV-STORE-012-PROD-0035,2025-05-31,STORE-012,PROD-0035,27,17,Available
INV-STORE-012-PROD-0036,2025-05-31,STORE-012,PROD-0036,102,17,Available
INV-STORE-012-PROD-0037,2025-05-31,STORE-012,PROD-0037,83,19,Available
INV-STORE-012-PROD-0038,2025-05-31,STORE-012,PROD-0038,1,21,Low Stock
INV-STORE-012-PROD-0039,2025-05-31,STORE-012,PROD-0039,94,11,Available
INV-STORE-012-PROD-0040,2025-05-31,STORE-012,PROD-0040,49,23,Available
INV-STORE-012-PROD-0041,2025-05-31,STORE-012,PROD-0041,34,16,Available
INV-STORE-012-PROD-0042,2025-05-31,STORE-012,PROD-0042,25,20,Available
INV-STORE-012-PROD-0043,2025-05-31,STORE-012,PROD-0043,71,21,Available
INV-STORE-012-PROD-0044,2025-05-31,STORE-012,PROD-0044,58,25,Available
INV-STORE-012-PROD-0045,2025-05-31,STORE-012,PROD-0045,94,24,Available
INV-STORE-012-PROD-0046,2025-05-31,STORE-012,PROD-0046,2,6,Low Stock
INV-STORE-012-PROD-0047,2025-05-31,STORE-012,PROD-0047,23,10,Available
INV-STORE-012-PROD-0048,2025-05-31,STORE-012,PROD-0048,96,16,Available
INV-STORE-012-PROD-0049,2025-05-31,STORE-012,PROD-0049,50,19,Available
INV-STORE-012-PROD-0050,2025-05-31,STORE-012,PROD-0050,18,23,Low Stock
INV-STORE-012-PROD-0051,2025-05-31,STORE-012,PROD-0051,93,8,Available
INV-STORE-012-PROD-0052,2025-05-31,STORE-012,PROD-0052,56,17,Available
INV-STORE-012-PROD-0053,2025-05-31,STORE-012,PROD-0053,2,17,Low Stock
INV-STORE-012-PROD-0054,2025-05-31,STORE-012,PROD-0054,108,24,Available
INV-STORE-012-PROD-0055,2025-05-31,STORE-012,PROD-0055,58,25,Available
INV-STORE-012-PROD-0056,2025-05-31,STORE-012,PROD-0056,119,23,Available
INV-STORE-012-PROD-0057,2025-05-31,STORE-012,PROD-0057,70,11,Available
INV-STORE-012-PROD-0058,2025-05-31,STORE-012,PROD-0058,94,10,Available
INV-STORE-012-PROD-0059,2025-05-31,STORE-012,PROD-0059,7,6,Available
INV-STORE-012-PROD-0060,2025-05-31,STORE-012,PROD-0060,48,18,Available
INV-STORE-012-PROD-0061,2025-05-31,STORE-012,PROD-0061,60,10,Available
INV-STORE-012-PROD-0062,2025-05-31,STORE-012,PROD-0062,12,15,Low Stock
INV-STORE-012-PROD-0063,2025-05-31,STORE-012,PROD-0063,11,22,Low Stock
INV-STORE-012-PROD-0064,2025-05-31,STORE-012,PROD-0064,74,23,Available
INV-STORE-012-PROD-0065,2025-05-31,STORE-012,PROD-0065,39,17,Available
INV-STORE-012-PROD-0066,2025-05-31,STORE-012,PROD-0066,15,17,Low Stock
INV-STORE-012-PROD-0067,2025-05-31,STORE-012,PROD-0067,112,8,Available
INV-STORE-012-PROD-0068,2025-05-31,STORE-012,PROD-0068,38,15,Available
INV-STORE-012-PROD-0069,2025-05-31,STORE-012,PROD-0069,32,10,Available
INV-STORE-012-PROD-0070,2025-05-31,STORE-012,PROD-0070,74,23,Available
INV-STORE-012-PROD-0071,2025-05-31,STORE-012,PROD-0071,25,9,Available
INV-STORE-012-PROD-0072,2025-05-31,STORE-012,PROD-0072,68,24,Available
INV-STORE-012-PROD-0073,2025-05-31,STORE-012,PROD-0073,83,13,Available
INV-STORE-012-PROD-0074,2025-05-31,STORE-012,PROD-0074,31,20,Available
INV-STORE-012-PROD-0075,2025-05-31,STORE-012,PROD-0075,15,16,Low Stock
INV-STORE-012-PROD-0076,2025-05-31,STORE-012,PROD-0076,120,13,Available
INV-STORE-012-PROD-0077,2025-05-31,STORE-012,PROD-0077,76,21,Available
INV-STORE-012-PROD-0078,2025-05-31,STORE-012,PROD-0078,91,20,Available
INV-STORE-012-PROD-0079,2025-05-31,STORE-012,PROD-0079,79,14,Available
INV-STORE-012-PROD-0080,2025-05-31,STORE-012,PROD-0080,76,11,Available
INV-STORE-012-PROD-0081,2025-05-31,STORE-012,PROD-0081,70,25,Available
INV-STORE-012-PROD-0082,2025-05-31,STORE-012,PROD-0082,72,23,Available
INV-STORE-012-PROD-0083,2025-05-31,STORE-012,PROD-0083,99,17,Available
INV-STORE-012-PROD-0084,2025-05-31,STORE-012,PROD-0084,83,22,Available
INV-STORE-012-PROD-0085,2025-05-31,STORE-012,PROD-0085,10,18,Low Stock
INV-STORE-012-PROD-0086,2025-05-31,STORE-012,PROD-0086,1,6,Low Stock
INV-STORE-012-PROD-0087,2025-05-31,STORE-012,PROD-0087,94,16,Available
INV-STORE-012-PROD-0088,2025-05-31,STORE-012,PROD-0088,53,18,Available
INV-STORE-012-PROD-0089,2025-05-31,STORE-012,PROD-0089,24,5,Available
INV-STORE-012-PROD-0090,2025-05-31,STORE-012,PROD-0090,69,12,Available
INV-STORE-012-PROD-0091,2025-05-31,STORE-012,PROD-0091,2,13,Low Stock
INV-STORE-012-PROD-0092,2025-05-31,STORE-012,PROD-0092,77,20,Available
INV-STORE-012-PROD-0093,2025-05-31,STORE-012,PROD-0093,49,20,Available
INV-STORE-012-PROD-0094,2025-05-31,STORE-012,PROD-0094,112,25,Available
INV-STORE-012-PROD-0095,2025-05-31,STORE-012,PROD-0095,56,21,Available
INV-STORE-012-PROD-0096,2025-05-31,STORE-012,PROD-0096,35,15,Available
INV-STORE-012-PROD-0097,2025-05-31,STORE-012,PROD-0097,96,18,Available
INV-STORE-012-PROD-0098,2025-05-31,STORE-012,PROD-0098,105,12,Available
INV-STORE-012-PROD-0099,2025-05-31,STORE-012,PROD-0099,39,21,Available
INV-STORE-012-PROD-0100,2025-05-31,STORE-012,PROD-0100,27,5,Available
INV-STORE-013-PROD-0001,2025-05-31,STORE-013,PROD-0001,99,21,Available
INV-STORE-013-PROD-0002,2025-05-31,STORE-013,PROD-0002,37,24,Available
INV-STORE-013-PROD-0003,2025-05-31,STORE-013,PROD-0003,103,18,Available
INV-STORE-013-PROD-0004,2025-05-31,STORE-013,PROD-0004,16,23,Low Stock
INV-STORE-013-PROD-0005,2025-05-31,STORE-013,PROD-0005,17,22,Low Stock
INV-STORE-013-PROD-0006,2025-05-31,STORE-013,PROD-0006,31,5,Available
INV-STORE-013-PROD-0007,2025-05-31,STORE-013,PROD-0007,28,10,Available
INV-STORE-013-PROD-0008,2025-05-31,STORE-013,PROD-0008,5,14,Low Stock
INV-STORE-013-PROD-0009,2025-05-31,STORE-013,PROD-0009,97,20,Available
INV-STORE-013-PROD-0010,2025-05-31,STORE-013,PROD-0010,46,17,Available
INV-STORE-013-PROD-0011,2025-05-31,STORE-013,PROD-0011,43,20,Available
INV-STORE-013-PROD-0012,2025-05-31,STORE-013,PROD-0012,52,8,Available
INV-STORE-013-PROD-0013,2025-05-31,STORE-013,PROD-0013,0,15,Stockout
INV-STORE-013-PROD-0014,2025-05-31,STORE-013,PROD-0014,48,24,Available
INV-STORE-013-PROD-0015,2025-05-31,STORE-013,PROD-0015,66,10,Available
INV-STORE-013-PROD-0016,2025-05-31,STORE-013,PROD-0016,98,8,Available
INV-STORE-013-PROD-0017,2025-05-31,STORE-013,PROD-0017,104,15,Available
INV-STORE-013-PROD-0018,2025-05-31,STORE-013,PROD-0018,7,7,Available
INV-STORE-013-PROD-0019,2025-05-31,STORE-013,PROD-0019,116,10,Available
INV-STORE-013-PROD-0020,2025-05-31,STORE-013,PROD-0020,28,15,Available
INV-STORE-013-PROD-0021,2025-05-31,STORE-013,PROD-0021,77,23,Available
INV-STORE-013-PROD-0022,2025-05-31,STORE-013,PROD-0022,110,5,Available
INV-STORE-013-PROD-0023,2025-05-31,STORE-013,PROD-0023,59,9,Available
INV-STORE-013-PROD-0024,2025-05-31,STORE-013,PROD-0024,2,20,Low Stock
INV-STORE-013-PROD-0025,2025-05-31,STORE-013,PROD-0025,24,7,Available
INV-STORE-013-PROD-0026,2025-05-31,STORE-013,PROD-0026,43,19,Available
INV-STORE-013-PROD-0027,2025-05-31,STORE-013,PROD-0027,76,8,Available
INV-STORE-013-PROD-0028,2025-05-31,STORE-013,PROD-0028,63,17,Available
INV-STORE-013-PROD-0029,2025-05-31,STORE-013,PROD-0029,73,18,Available
INV-STORE-013-PROD-0030,2025-05-31,STORE-013,PROD-0030,29,21,Available
INV-STORE-013-PROD-0031,2025-05-31,STORE-013,PROD-0031,102,19,Available
INV-STORE-013-PROD-0032,2025-05-31,STORE-013,PROD-0032,92,16,Available
INV-STORE-013-PROD-0033,2025-05-31,STORE-013,PROD-0033,14,18,Low Stock
INV-STORE-013-PROD-0034,2025-05-31,STORE-013,PROD-0034,35,10,Available
INV-STORE-013-PROD-0035,2025-05-31,STORE-013,PROD-0035,104,14,Available
INV-STORE-013-PROD-0036,2025-05-31,STORE-013,PROD-0036,53,16,Available
INV-STORE-013-PROD-0037,2025-05-31,STORE-013,PROD-0037,30,5,Available
INV-STORE-013-PROD-0038,2025-05-31,STORE-013,PROD-0038,50,13,Available
INV-STORE-013-PROD-0039,2025-05-31,STORE-013,PROD-0039,73,18,Available
INV-STORE-013-PROD-0040,2025-05-31,STORE-013,PROD-0040,80,20,Available
INV-STORE-013-PROD-0041,2025-05-31,STORE-013,PROD-0041,2,13,Low Stock
INV-STORE-013-PROD-0042,2025-05-31,STORE-013,PROD-0042,26,10,Available
INV-STORE-013-PROD-0043,2025-05-31,STORE-013,PROD-0043,32,8,Available
INV-STORE-013-PROD-0044,2025-05-31,STORE-013,PROD-0044,100,7,Available
INV-STORE-013-PROD-0045,2025-05-31,STORE-013,PROD-0045,52,23,Available
INV-STORE-013-PROD-0046,2025-05-31,STORE-013,PROD-0046,69,11,Available
INV-STORE-013-PROD-0047,2025-05-31,STORE-013,PROD-0047,28,6,Available
INV-STORE-013-PROD-0048,2025-05-31,STORE-013,PROD-0048,109,16,Available
INV-STORE-013-PROD-0049,2025-05-31,STORE-013,PROD-0049,99,5,Available
INV-STORE-013-PROD-0050,2025-05-31,STORE-013,PROD-0050,7,10,Low Stock
INV-STORE-013-PROD-0051,2025-05-31,STORE-013,PROD-0051,109,15,Available
INV-STORE-013-PROD-0052,2025-05-31,STORE-013,PROD-0052,47,7,Available
INV-STORE-013-PROD-0053,2025-05-31,STORE-013,PROD-0053,101,11,Available
INV-STORE-013-PROD-0054,2025-05-31,STORE-013,PROD-0054,101,12,Available
INV-STORE-013-PROD-0055,2025-05-31,STORE-013,PROD-0055,93,7,Available
INV-STORE-013-PROD-0056,2025-05-31,STORE-013,PROD-0056,36,7,Available
INV-STORE-013-PROD-0057,2025-05-31,STORE-013,PROD-0057,44,11,Available
INV-STORE-013-PROD-0058,2025-05-31,STORE-013,PROD-0058,52,7,Available
INV-STORE-013-PROD-0059,2025-05-31,STORE-013,PROD-0059,92,11,Available
INV-STORE-013-PROD-0060,2025-05-31,STORE-013,PROD-0060,5,10,Low Stock
INV-STORE-013-PROD-0061,2025-05-31,STORE-013,PROD-0061,91,18,Available
INV-STORE-013-PROD-0062,2025-05-31,STORE-013,PROD-0062,59,9,Available
INV-STORE-013-PROD-0063,2025-05-31,STORE-013,PROD-0063,52,9,Available
INV-STORE-013-PROD-0064,2025-05-31,STORE-013,PROD-0064,71,6,Available
INV-STORE-013-PROD-0065,2025-05-31,STORE-013,PROD-0065,31,16,Available
INV-STORE-013-PROD-0066,2025-05-31,STORE-013,PROD-0066,114,18,Available
INV-STORE-013-PROD-0067,2025-05-31,STORE-013,PROD-0067,35,25,Available
INV-STORE-013-PROD-0068,2025-05-31,STORE-013,PROD-0068,47,10,Available
INV-STORE-013-PROD-0069,2025-05-31,STORE-013,PROD-0069,49,11,Available
INV-STORE-013-PROD-0070,2025-05-31,STORE-013,PROD-0070,30,18,Available
INV-STORE-013-PROD-0071,2025-05-31,STORE-013,PROD-0071,35,21,Available
INV-STORE-013-PROD-0072,2025-05-31,STORE-013,PROD-0072,106,18,Available
INV-STORE-013-PROD-0073,2025-05-31,STORE-013,PROD-0073,2,17,Low Stock
INV-STORE-013-PROD-0074,2025-05-31,STORE-013,PROD-0074,39,5,Available
INV-STORE-013-PROD-0075,2025-05-31,STORE-013,PROD-0075,80,19,Available
INV-STORE-013-PROD-0076,2025-05-31,STORE-013,PROD-0076,6,12,Low Stock
INV-STORE-013-PROD-0077,2025-05-31,STORE-013,PROD-0077,8,20,Low Stock
INV-STORE-013-PROD-0078,2025-05-31,STORE-013,PROD-0078,54,24,Available
INV-STORE-013-PROD-0079,2025-05-31,STORE-013,PROD-0079,68,10,Available
INV-STORE-013-PROD-0080,2025-05-31,STORE-013,PROD-0080,24,24,Available
INV-STORE-013-PROD-0081,2025-05-31,STORE-013,PROD-0081,34,17,Available
