transaction_id,transaction_date,customer_id,store_id,channel_id,channel_name,channel_type,payment_id,salesperson_id
TRX-01508,2025-02-14 14:04:00,,STORE-016,CH_OFF,Offline Store,Offline,PAY-01508,EMP-035
TRX-01509,2024-04-01 11:57:00,CUST-0813,STORE-009,CH_MKT,Marketplace,Online,PAY-01509,
TRX-01510,2024-04-12 21:54:00,CUST-0931,STORE-011,CH_MKT,Marketplace,Online,PAY-01510,
TRX-01511,2024-06-05 21:06:00,CUST-0314,STORE-011,CH_OFF,Offline Store,Offline,PAY-01511,EMP-010
TRX-01512,2025-03-26 16:42:00,CUST-0883,STORE-007,CH_MKT,Marketplace,Online,PAY-01512,
TRX-01513,2025-05-25 11:29:00,CUST-0635,STORE-020,CH_WEB,Online Web,Online,PAY-01513,
TRX-01514,2024-11-11 21:24:00,CUST-0293,STORE-009,CH_OFF,Offline Store,Offline,PAY-01514,EMP-018
TRX-01515,2024-06-08 16:15:00,CUST-0888,STORE-008,CH_OFF,Offline Store,Offline,PAY-01515,EMP-031
TRX-01516,2024-12-17 11:55:00,CUST-0411,STORE-006,CH_OFF,Offline Store,Offline,PAY-01516,EMP-068
TRX-01517,2024-10-24 11:05:00,,STORE-015,CH_OFF,Offline Store,Offline,PAY-01517,EMP-044
TRX-01518,2024-11-02 11:54:00,CUST-0308,STORE-013,CH_OFF,Offline Store,Offline,PAY-01518,EMP-031
TRX-01519,2024-09-14 19:24:00,CUST-0601,STORE-020,CH_OFF,Offline Store,Offline,PAY-01519,EMP-065
TRX-01520,2024-03-03 16:20:00,CUST-0268,STORE-012,CH_MKT,Marketplace,Online,PAY-01520,
TRX-01521,2024-07-20 10:01:00,CUST-0094,STORE-005,CH_OFF,Offline Store,Offline,PAY-01521,EMP-033
TRX-01522,2024-02-18 19:04:00,CUST-0648,STORE-014,CH_OFF,Offline Store,Offline,PAY-01522,EMP-002
TRX-01523,2024-11-12 18:06:00,CUST-0151,STORE-003,CH_WEB,Online Web,Online,PAY-01523,
TRX-01524,2024-01-10 10:06:00,CUST-0327,STORE-001,CH_OFF,Offline Store,Offline,PAY-01524,EMP-018
TRX-01525,2024-05-16 10:59:00,CUST-0568,STORE-013,CH_MKT,Marketplace,Online,PAY-01525,
TRX-01526,2024-09-24 11:02:00,CUST-0663,STORE-003,CH_OFF,Offline Store,Offline,PAY-01526,EMP-037
TRX-01527,2025-03-09 10:45:00,CUST-0593,STORE-012,CH_OFF,Offline Store,Offline,PAY-01527,EMP-022
TRX-01528,2024-08-06 21:57:00,CUST-0784,STORE-020,CH_WEB,Online Web,Online,PAY-01528,
TRX-01529,2024-08-01 15:28:00,CUST-0481,STORE-010,CH_WEB,Online Web,Online,PAY-01529,
TRX-01530,2024-12-15 21:27:00,CUST-0896,STORE-005,CH_MKT,Marketplace,Online,PAY-01530,
TRX-01531,2024-11-10 19:29:00,CUST-0403,STORE-001,CH_OFF,Offline Store,Offline,PAY-01531,EMP-063
TRX-01532,2024-01-24 21:08:00,CUST-0354,STORE-019,CH_MKT,Marketplace,Online,PAY-01532,
TRX-01533,2025-04-26 21:29:00,CUST-0968,STORE-019,CH_WEB,Online Web,Online,PAY-01533,
TRX-01534,2024-09-15 17:51:00,CUST-0745,STORE-012,CH_OFF,Offline Store,Offline,PAY-01534,EMP-020
TRX-01535,2025-05-18 21:20:00,CUST-0873,STORE-006,CH_OFF,Offline Store,Offline,PAY-01535,EMP-062
TRX-01536,2025-02-10 16:16:00,CUST-0599,STORE-019,CH_OFF,Offline Store,Offline,PAY-01536,EMP-079
TRX-01537,2024-09-25 21:05:00,CUST-0732,STORE-003,CH_OFF,Offline Store,Offline,PAY-01537,EMP-017
TRX-01538,2025-05-08 15:45:00,CUST-0165,STORE-020,CH_WEB,Online Web,Online,PAY-01538,
TRX-01539,2024-07-28 13:56:00,CUST-0071,STORE-017,CH_WEB,Online Web,Online,PAY-01539,
TRX-01540,2024-02-12 13:06:00,CUST-0628,STORE-003,CH_WEB,Online Web,Online,PAY-01540,
TRX-01541,2024-11-04 12:26:00,CUST-0886,STORE-014,CH_OFF,Offline Store,Offline,PAY-01541,EMP-007
TRX-01542,2025-03-01 16:46:00,CUST-0955,STORE-014,CH_OFF,Offline Store,Offline,PAY-01542,EMP-064
TRX-01543,2024-12-04 21:55:00,CUST-0207,STORE-012,CH_OFF,Offline Store,Offline,PAY-01543,EMP-015
TRX-01544,2024-05-18 12:44:00,CUST-0669,STORE-003,CH_WEB,Online Web,Online,PAY-01544,
TRX-01545,2024-05-21 21:50:00,CUST-0395,STORE-015,CH_OFF,Offline Store,Offline,PAY-01545,EMP-037
TRX-01546,2024-09-18 19:08:00,CUST-0900,STORE-019,CH_WEB,Online Web,Online,PAY-01546,
TRX-01547,2025-01-04 17:39:00,CUST-0474,STORE-025,CH_OFF,Offline Store,Offline,PAY-01547,EMP-015
TRX-01548,2024-11-03 18:22:00,CUST-0394,STORE-022,CH_MKT,Marketplace,Online,PAY-01548,
TRX-01549,2024-01-07 09:16:00,,STORE-012,CH_OFF,Offline Store,Offline,PAY-01549,EMP-022
TRX-01550,2024-03-11 17:37:00,CUST-0500,STORE-020,CH_MKT,Marketplace,Online,PAY-01550,
TRX-01551,2024-12-17 09:47:00,CUST-0516,STORE-023,CH_OFF,Offline Store,Offline,PAY-01551,EMP-004
TRX-01552,2025-03-09 09:43:00,CUST-0424,STORE-004,CH_OFF,Offline Store,Offline,PAY-01552,EMP-029
TRX-01553,2024-10-22 19:11:00,CUST-0729,STORE-022,CH_OFF,Offline Store,Offline,PAY-01553,EMP-026
TRX-01554,2025-01-02 20:29:00,CUST-0333,STORE-012,CH_OFF,Offline Store,Offline,PAY-01554,EMP-054
TRX-01555,2024-01-15 14:36:00,CUST-0322,STORE-004,CH_OFF,Offline Store,Offline,PAY-01555,EMP-053
TRX-01556,2025-01-15 10:32:00,CUST-0405,STORE-020,CH_OFF,Offline Store,Offline,PAY-01556,EMP-052
TRX-01557,2025-02-01 18:31:00,CUST-0539,STORE-016,CH_OFF,Offline Store,Offline,PAY-01557,EMP-074
TRX-01558,2024-07-06 11:48:00,CUST-0577,STORE-024,CH_OFF,Offline Store,Offline,PAY-01558,EMP-011
TRX-01559,2024-07-27 10:48:00,CUST-0585,STORE-017,CH_OFF,Offline Store,Offline,PAY-01559,EMP-055
TRX-01560,2024-01-13 15:12:00,CUST-0482,STORE-007,CH_OFF,Offline Store,Offline,PAY-01560,EMP-046
TRX-01561,2024-02-06 12:54:00,CUST-0481,STORE-007,CH_MKT,Marketplace,Online,PAY-01561,
TRX-01562,2024-11-28 11:43:00,CUST-0806,STORE-011,CH_OFF,Offline Store,Offline,PAY-01562,EMP-053
TRX-01563,2025-03-15 19:45:00,CUST-0338,STORE-017,CH_OFF,Offline Store,Offline,PAY-01563,EMP-053
TRX-01564,2025-03-10 15:25:00,CUST-0667,STORE-024,CH_WEB,Online Web,Online,PAY-01564,
TRX-01565,2024-10-11 09:53:00,CUST-0370,STORE-007,CH_WEB,Online Web,Online,PAY-01565,
TRX-01566,2024-12-03 15:28:00,CUST-0597,STORE-021,CH_MKT,Marketplace,Online,PAY-01566,
TRX-01567,2024-05-08 20:54:00,CUST-0338,STORE-005,CH_WEB,Online Web,Online,PAY-01567,
TRX-01568,2025-05-29 11:58:00,,STORE-023,CH_OFF,Offline Store,Offline,PAY-01568,EMP-010
TRX-01569,2025-03-27 15:53:00,CUST-0521,STORE-006,CH_MKT,Marketplace,Online,PAY-01569,
TRX-01570,2024-10-30 12:42:00,CUST-0834,STORE-009,CH_OFF,Offline Store,Offline,PAY-01570,EMP-041
TRX-01571,2024-12-14 09:49:00,CUST-0903,STORE-002,CH_OFF,Offline Store,Offline,PAY-01571,EMP-075
TRX-01572,2025-01-27 21:00:00,CUST-0594,STORE-025,CH_WEB,Online Web,Online,PAY-01572,
TRX-01573,2024-02-12 16:08:00,,STORE-005,CH_OFF,Offline Store,Offline,PAY-01573,EMP-004
TRX-01574,2025-03-29 11:01:00,CUST-0455,STORE-008,CH_MKT,Marketplace,Online,PAY-01574,
TRX-01575,2024-01-03 14:25:00,CUST-0334,STORE-016,CH_WEB,Online Web,Online,PAY-01575,
TRX-01576,2024-01-06 18:47:00,CUST-0278,STORE-014,CH_WEB,Online Web,Online,PAY-01576,
TRX-01577,2024-05-19 18:51:00,CUST-0860,STORE-014,CH_MKT,Marketplace,Online,PAY-01577,
TRX-01578,2024-02-22 13:00:00,CUST-0799,STORE-010,CH_OFF,Offline Store,Offline,PAY-01578,EMP-050
TRX-01579,2024-02-26 09:28:00,CUST-0519,STORE-011,CH_MKT,Marketplace,Online,PAY-01579,
TRX-01580,2024-02-03 17:38:00,CUST-0216,STORE-004,CH_OFF,Offline Store,Offline,PAY-01580,EMP-074
TRX-01581,2024-09-16 19:50:00,CUST-0368,STORE-021,CH_MKT,Marketplace,Online,PAY-01581,
TRX-01582,2024-01-15 18:18:00,CUST-0592,STORE-010,CH_OFF,Offline Store,Offline,PAY-01582,EMP-009
TRX-01583,2025-04-24 15:54:00,CUST-0648,STORE-013,CH_WEB,Online Web,Online,PAY-01583,
TRX-01584,2025-04-26 17:13:00,CUST-0294,STORE-010,CH_WEB,Online Web,Online,PAY-01584,
TRX-01585,2024-07-03 15:48:00,CUST-0523,STORE-006,CH_WEB,Online Web,Online,PAY-01585,
TRX-01586,2025-04-08 16:04:00,CUST-0722,STORE-022,CH_OFF,Offline Store,Offline,PAY-01586,EMP-072
TRX-01587,2024-07-09 12:43:00,CUST-0215,STORE-014,CH_OFF,Offline Store,Offline,PAY-01587,EMP-002
TRX-01588,2025-04-21 10:12:00,CUST-0289,STORE-019,CH_OFF,Offline Store,Offline,PAY-01588,EMP-054
TRX-01589,2024-10-31 19:51:00,CUST-0531,STORE-018,CH_MKT,Marketplace,Online,PAY-01589,
TRX-01590,2024-04-25 17:23:00,CUST-0781,STORE-004,CH_MKT,Marketplace,Online,PAY-01590,
TRX-01591,2024-03-02 19:26:00,CUST-0867,STORE-018,CH_WEB,Online Web,Online,PAY-01591,
TRX-01592,2025-03-20 14:44:00,,STORE-025,CH_OFF,Offline Store,Offline,PAY-01592,EMP-063
TRX-01593,2024-06-03 12:19:00,CUST-0907,STORE-012,CH_MKT,Marketplace,Online,PAY-01593,
TRX-01594,2024-05-16 15:12:00,CUST-0008,STORE-021,CH_WEB,Online Web,Online,PAY-01594,
TRX-01595,2025-02-03 21:10:00,CUST-0705,STORE-017,CH_WEB,Online Web,Online,PAY-01595,
TRX-01596,2025-03-30 21:55:00,CUST-0424,STORE-017,CH_OFF,Offline Store,Offline,PAY-01596,EMP-013
TRX-01597,2024-08-16 11:32:00,CUST-0001,STORE-025,CH_MKT,Marketplace,Online,PAY-01597,
TRX-01598,2024-09-01 10:16:00,CUST-0053,STORE-008,CH_MKT,Marketplace,Online,PAY-01598,
TRX-01599,2025-04-02 18:52:00,CUST-0975,STORE-013,CH_OFF,Offline Store,Offline,PAY-01599,EMP-047
TRX-01600,2025-03-03 11:54:00,CUST-0929,STORE-018,CH_OFF,Offline Store,Offline,PAY-01600,EMP-041
TRX-01601,2024-06-23 14:34:00,CUST-0534,STORE-020,CH_OFF,Offline Store,Offline,PAY-01601,EMP-038
TRX-01602,2024-06-10 20:25:00,CUST-0156,STORE-017,CH_OFF,Offline Store,Offline,PAY-01602,EMP-002
TRX-01603,2024-03-23 19:05:00,CUST-0246,STORE-009,CH_OFF,Offline Store,Offline,PAY-01603,EMP-029
TRX-01604,2024-11-21 13:04:00,CUST-0003,STORE-018,CH_OFF,Offline Store,Offline,PAY-01604,EMP-043
TRX-01605,2024-11-15 17:27:00,,STORE-013,CH_WEB,Online Web,Online,PAY-01605,
TRX-01606,2024-12-09 12:32:00,CUST-0640,STORE-004,CH_OFF,Offline Store,Offline,PAY-01606,EMP-049
TRX-01607,2024-10-07 11:57:00,CUST-0538,STORE-019,CH_MKT,Marketplace,Online,PAY-01607,
TRX-01608,2024-01-16 19:29:00,CUST-0632,STORE-017,CH_WEB,Online Web,Online,PAY-01608,
TRX-01609,2024-09-15 17:21:00,CUST-0228,STORE-022,CH_OFF,Offline Store,Offline,PAY-01609,EMP-026
TRX-01610,2024-07-01 11:00:00,CUST-0185,STORE-017,CH_OFF,Offline Store,Offline,PAY-01610,EMP-071
TRX-01611,2025-03-27 15:35:00,,STORE-006,CH_OFF,Offline Store,Offline,PAY-01611,EMP-054
TRX-01612,2024-10-29 12:03:00,CUST-0988,STORE-023,CH_OFF,Offline Store,Offline,PAY-01612,EMP-022
TRX-01613,2024-10-15 13:03:00,CUST-0954,STORE-022,CH_OFF,Offline Store,Offline,PAY-01613,EMP-030
TRX-01614,2024-01-27 17:26:00,CUST-0841,STORE-004,CH_OFF,Offline Store,Offline,PAY-01614,EMP-037
TRX-01615,2025-05-22 19:06:00,CUST-0029,STORE-011,CH_MKT,Marketplace,Online,PAY-01615,
TRX-01616,2024-10-22 13:30:00,CUST-0238,STORE-019,CH_OFF,Offline Store,Offline,PAY-01616,EMP-014
TRX-01617,2025-02-09 14:43:00,CUST-0773,STORE-007,CH_MKT,Marketplace,Online,PAY-01617,
TRX-01618,2025-04-26 13:06:00,CUST-0572,STORE-004,CH_WEB,Online Web,Online,PAY-01618,
TRX-01619,2024-01-05 13:13:00,CUST-0793,STORE-012,CH_WEB,Online Web,Online,PAY-01619,
TRX-01620,2025-03-16 15:35:00,CUST-0573,STORE-002,CH_OFF,Offline Store,Offline,PAY-01620,EMP-028
TRX-01621,2024-10-01 11:39:00,CUST-0970,STORE-017,CH_OFF,Offline Store,Offline,PAY-01621,EMP-030
TRX-01622,2025-04-24 12:18:00,CUST-0031,STORE-003,CH_OFF,Offline Store,Offline,PAY-01622,EMP-011
TRX-01623,2024-02-07 13:48:00,CUST-0631,STORE-002,CH_MKT,Marketplace,Online,PAY-01623,
TRX-01624,2024-08-26 18:24:00,CUST-0952,STORE-002,CH_MKT,Marketplace,Online,PAY-01624,
TRX-01625,2024-01-21 13:51:00,CUST-0691,STORE-016,CH_MKT,Marketplace,Online,PAY-01625,
TRX-01626,2025-03-10 18:37:00,CUST-0328,STORE-017,CH_WEB,Online Web,Online,PAY-01626,
TRX-01627,2024-04-23 11:24:00,CUST-0489,STORE-023,CH_OFF,Offline Store,Offline,PAY-01627,EMP-021
TRX-01628,2024-06-17 13:36:00,CUST-0597,STORE-003,CH_OFF,Offline Store,Offline,PAY-01628,EMP-080
TRX-01629,2024-11-24 14:36:00,CUST-0506,STORE-001,CH_OFF,Offline Store,Offline,PAY-01629,EMP-064
TRX-01630,2025-03-31 14:26:00,,STORE-008,CH_OFF,Offline Store,Offline,PAY-01630,EMP-016
TRX-01631,2025-02-24 17:47:00,CUST-0751,STORE-018,CH_OFF,Offline Store,Offline,PAY-01631,EMP-065
TRX-01632,2025-01-18 10:51:00,CUST-0942,STORE-020,CH_OFF,Offline Store,Offline,PAY-01632,EMP-062
TRX-01633,2024-09-06 19:30:00,CUST-0933,STORE-002,CH_WEB,Online Web,Online,PAY-01633,
TRX-01634,2024-07-18 20:25:00,,STORE-021,CH_OFF,Offline Store,Offline,PAY-01634,EMP-014
TRX-01635,2024-04-11 15:43:00,CUST-0507,STORE-015,CH_OFF,Offline Store,Offline,PAY-01635,EMP-046
TRX-01636,2025-04-24 10:28:00,CUST-0760,STORE-011,CH_MKT,Marketplace,Online,PAY-01636,
TRX-01637,2024-08-03 17:35:00,CUST-0499,STORE-024,CH_WEB,Online Web,Online,PAY-01637,
TRX-01638,2025-02-09 19:14:00,CUST-0327,STORE-017,CH_MKT,Marketplace,Online,PAY-01638,
TRX-01639,2024-02-15 19:13:00,CUST-0022,STORE-013,CH_OFF,Offline Store,Offline,PAY-01639,EMP-014
TRX-01640,2024-05-18 11:50:00,CUST-0057,STORE-023,CH_OFF,Offline Store,Offline,PAY-01640,EMP-056
TRX-01641,2025-02-25 18:17:00,CUST-0230,STORE-023,CH_WEB,Online Web,Online,PAY-01641,
TRX-01642,2024-03-10 12:33:00,,STORE-011,CH_OFF,Offline Store,Offline,PAY-01642,EMP-058
TRX-01643,2024-12-06 14:08:00,CUST-0323,STORE-004,CH_OFF,Offline Store,Offline,PAY-01643,EMP-004
TRX-01644,2025-02-12 17:31:00,CUST-0274,STORE-010,CH_OFF,Offline Store,Offline,PAY-01644,EMP-012
TRX-01645,2024-06-26 14:35:00,CUST-0155,STORE-013,CH_OFF,Offline Store,Offline,PAY-01645,EMP-032
TRX-01646,2025-04-02 20:23:00,,STORE-019,CH_MKT,Marketplace,Online,PAY-01646,
TRX-01647,2024-09-14 21:55:00,CUST-0662,STORE-001,CH_WEB,Online Web,Online,PAY-01647,
TRX-01648,2025-03-17 21:21:00,CUST-0832,STORE-005,CH_MKT,Marketplace,Online,PAY-01648,
TRX-01649,2024-01-03 10:17:00,CUST-0111,STORE-006,CH_OFF,Offline Store,Offline,PAY-01649,EMP-075
TRX-01650,2024-05-02 21:08:00,CUST-0528,STORE-004,CH_OFF,Offline Store,Offline,PAY-01650,EMP-063
TRX-01651,2024-05-03 13:01:00,CUST-0290,STORE-023,CH_OFF,Offline Store,Offline,PAY-01651,EMP-004
TRX-01652,2025-03-18 21:51:00,CUST-0039,STORE-021,CH_OFF,Offline Store,Offline,PAY-01652,EMP-024
TRX-01653,2024-05-27 17:07:00,CUST-0702,STORE-024,CH_WEB,Online Web,Online,PAY-01653,
TRX-01654,2024-11-24 18:04:00,CUST-0399,STORE-001,CH_MKT,Marketplace,Online,PAY-01654,
TRX-01655,2024-04-08 12:01:00,CUST-0589,STORE-020,CH_MKT,Marketplace,Online,PAY-01655,
TRX-01656,2025-01-29 11:56:00,CUST-0955,STORE-019,CH_OFF,Offline Store,Offline,PAY-01656,EMP-042
TRX-01657,2025-05-15 15:16:00,CUST-0191,STORE-014,CH_MKT,Marketplace,Online,PAY-01657,
TRX-01658,2024-11-24 17:25:00,CUST-0764,STORE-001,CH_OFF,Offline Store,Offline,PAY-01658,EMP-042
TRX-01659,2024-05-07 18:11:00,,STORE-020,CH_OFF,Offline Store,Offline,PAY-01659,EMP-050
TRX-01660,2025-02-28 17:15:00,CUST-0179,STORE-016,CH_OFF,Offline Store,Offline,PAY-01660,EMP-044
TRX-01661,2024-02-03 11:57:00,CUST-0951,STORE-005,CH_WEB,Online Web,Online,PAY-01661,
TRX-01662,2025-04-10 12:49:00,CUST-0219,STORE-009,CH_OFF,Offline Store,Offline,PAY-01662,EMP-013
TRX-01663,2024-02-21 15:27:00,CUST-0983,STORE-024,CH_MKT,Marketplace,Online,PAY-01663,
TRX-01664,2025-04-24 17:11:00,CUST-0812,STORE-003,CH_OFF,Offline Store,Offline,PAY-01664,EMP-070
TRX-01665,2024-05-12 11:16:00,CUST-0907,STORE-025,CH_OFF,Offline Store,Offline,PAY-01665,EMP-064
TRX-01666,2024-12-18 11:05:00,CUST-0948,STORE-010,CH_OFF,Offline Store,Offline,PAY-01666,EMP-068
TRX-01667,2024-10-31 11:51:00,CUST-0777,STORE-024,CH_OFF,Offline Store,Offline,PAY-01667,EMP-037
TRX-01668,2025-05-01 09:56:00,CUST-0719,STORE-024,CH_OFF,Offline Store,Offline,PAY-01668,EMP-032
TRX-01669,2024-10-23 15:47:00,CUST-0661,STORE-015,CH_OFF,Offline Store,Offline,PAY-01669,EMP-068
TRX-01670,2024-10-24 21:40:00,CUST-0805,STORE-019,CH_OFF,Offline Store,Offline,PAY-01670,EMP-018
TRX-01671,2025-03-08 11:25:00,CUST-0518,STORE-019,CH_OFF,Offline Store,Offline,PAY-01671,EMP-049
TRX-01672,2024-05-06 09:50:00,,STORE-024,CH_OFF,Offline Store,Offline,PAY-01672,EMP-033
TRX-01673,2024-11-27 18:21:00,CUST-0888,STORE-019,CH_OFF,Offline Store,Offline,PAY-01673,EMP-006
TRX-01674,2024-12-27 17:44:00,CUST-0188,STORE-009,CH_WEB,Online Web,Online,PAY-01674,
TRX-01675,2025-03-09 14:45:00,CUST-0635,STORE-010,CH_MKT,Marketplace,Online,PAY-01675,
TRX-01676,2024-08-28 14:14:00,CUST-0475,STORE-012,CH_OFF,Offline Store,Offline,PAY-01676,EMP-058
TRX-01677,2025-03-24 18:05:00,CUST-0482,STORE-016,CH_OFF,Offline Store,Offline,PAY-01677,EMP-010
TRX-01678,2025-02-06 20:26:00,CUST-0510,STORE-022,CH_MKT,Marketplace,Online,PAY-01678,
TRX-01679,2025-03-09 17:42:00,CUST-0802,STORE-024,CH_OFF,Offline Store,Offline,PAY-01679,EMP-007
TRX-01680,2025-04-01 20:47:00,CUST-0502,STORE-007,CH_OFF,Offline Store,Offline,PAY-01680,EMP-041
TRX-01681,2024-10-01 20:26:00,CUST-0989,STORE-003,CH_WEB,Online Web,Online,PAY-01681,
TRX-01682,2024-08-30 10:49:00,CUST-0181,STORE-015,CH_WEB,Online Web,Online,PAY-01682,
TRX-01683,2024-01-17 09:41:00,CUST-0400,STORE-005,CH_OFF,Offline Store,Offline,PAY-01683,EMP-016
TRX-01684,2025-05-28 10:05:00,CUST-0670,STORE-012,CH_MKT,Marketplace,Online,PAY-01684,
TRX-01685,2024-06-16 21:51:00,CUST-0595,STORE-024,CH_OFF,Offline Store,Offline,PAY-01685,EMP-070
TRX-01686,2025-01-28 18:48:00,CUST-0099,STORE-011,CH_MKT,Marketplace,Online,PAY-01686,
TRX-01687,2024-05-11 15:32:00,CUST-0483,STORE-009,CH_OFF,Offline Store,Offline,PAY-01687,EMP-054
TRX-01688,2024-03-26 20:08:00,CUST-0070,STORE-017,CH_OFF,Offline Store,Offline,PAY-01688,EMP-035
TRX-01689,2025-01-08 14:35:00,CUST-0159,STORE-008,CH_OFF,Offline Store,Offline,PAY-01689,EMP-048
TRX-01690,2024-06-30 18:59:00,CUST-0242,STORE-012,CH_WEB,Online Web,Online,PAY-01690,
TRX-01691,2024-11-13 20:31:00,CUST-0284,STORE-022,CH_OFF,Offline Store,Offline,PAY-01691,EMP-047
TRX-01692,2024-02-20 17:34:00,,STORE-018,CH_MKT,Marketplace,Online,PAY-01692,
TRX-01693,2024-11-23 17:00:00,CUST-0576,STORE-021,CH_WEB,Online Web,Online,PAY-01693,
TRX-01694,2025-03-13 15:12:00,CUST-0805,STORE-021,CH_OFF,Offline Store,Offline,PAY-01694,EMP-038
TRX-01695,2025-05-06 18:57:00,CUST-0160,STORE-023,CH_OFF,Offline Store,Offline,PAY-01695,EMP-056
TRX-01696,2024-01-09 14:58:00,CUST-0259,STORE-016,CH_OFF,Offline Store,Offline,PAY-01696,EMP-017
TRX-01697,2024-11-20 18:07:00,CUST-0096,STORE-015,CH_OFF,Offline Store,Offline,PAY-01697,EMP-039
TRX-01698,2024-12-20 19:55:00,CUST-0120,STORE-008,CH_WEB,Online Web,Online,PAY-01698,
TRX-01699,2024-03-07 15:15:00,CUST-0328,STORE-006,CH_MKT,Marketplace,Online,PAY-01699,
TRX-01700,2025-03-31 14:24:00,CUST-0075,STORE-020,CH_OFF,Offline Store,Offline,PAY-01700,EMP-011
TRX-01701,2024-11-27 18:00:00,CUST-0360,STORE-024,CH_MKT,Marketplace,Online,PAY-01701,
TRX-01702,2024-08-17 13:19:00,CUST-0298,STORE-014,CH_OFF,Offline Store,Offline,PAY-01702,EMP-017
TRX-01703,2024-01-21 18:25:00,CUST-0161,STORE-017,CH_OFF,Offline Store,Offline,PAY-01703,EMP-024
TRX-01704,2025-05-02 12:29:00,CUST-0436,STORE-008,CH_WEB,Online Web,Online,PAY-01704,
TRX-01705,2025-02-25 09:36:00,CUST-0584,STORE-016,CH_WEB,Online Web,Online,PAY-01705,
TRX-01706,2025-03-30 20:08:00,CUST-0161,STORE-020,CH_WEB,Online Web,Online,PAY-01706,
TRX-01707,2024-08-31 09:21:00,CUST-0687,STORE-003,CH_OFF,Offline Store,Offline,PAY-01707,EMP-045
TRX-01708,2024-11-19 17:05:00,CUST-0605,STORE-018,CH_OFF,Offline Store,Offline,PAY-01708,EMP-059
TRX-01709,2025-05-03 11:27:00,CUST-0892,STORE-020,CH_OFF,Offline Store,Offline,PAY-01709,EMP-048
TRX-01710,2025-03-01 16:11:00,,STORE-005,CH_OFF,Offline Store,Offline,PAY-01710,EMP-069
TRX-01711,2024-12-07 12:28:00,CUST-0834,STORE-018,CH_OFF,Offline Store,Offline,PAY-01711,EMP-020
TRX-01712,2025-03-12 20:12:00,CUST-0849,STORE-017,CH_MKT,Marketplace,Online,PAY-01712,
TRX-01713,2025-03-09 16:10:00,CUST-0405,STORE-014,CH_MKT,Marketplace,Online,PAY-01713,
TRX-01714,2024-11-30 13:06:00,CUST-0327,STORE-024,CH_WEB,Online Web,Online,PAY-01714,
TRX-01715,2025-05-29 17:04:00,,STORE-018,CH_WEB,Online Web,Online,PAY-01715,
TRX-01716,2024-10-20 10:23:00,,STORE-015,CH_OFF,Offline Store,Offline,PAY-01716,EMP-039
TRX-01717,2025-03-23 10:14:00,CUST-0018,STORE-023,CH_WEB,Online Web,Online,PAY-01717,
TRX-01718,2024-05-13 19:30:00,,STORE-019,CH_OFF,Offline Store,Offline,PAY-01718,EMP-080
TRX-01719,2024-08-18 21:41:00,CUST-0576,STORE-007,CH_MKT,Marketplace,Online,PAY-01719,
TRX-01720,2024-08-29 14:04:00,CUST-0792,STORE-010,CH_WEB,Online Web,Online,PAY-01720,
TRX-01721,2024-08-04 18:58:00,CUST-0562,STORE-001,CH_OFF,Offline Store,Offline,PAY-01721,EMP-035
TRX-01722,2025-01-20 10:47:00,CUST-0579,STORE-019,CH_WEB,Online Web,Online,PAY-01722,
TRX-01723,2024-04-15 12:57:00,,STORE-021,CH_MKT,Marketplace,Online,PAY-01723,
TRX-01724,2025-01-29 11:23:00,CUST-0115,STORE-005,CH_MKT,Marketplace,Online,PAY-01724,
TRX-01725,2025-05-15 13:23:00,,STORE-002,CH_MKT,Marketplace,Online,PAY-01725,
TRX-01726,2024-10-11 11:24:00,CUST-0847,STORE-003,CH_OFF,Offline Store,Offline,PAY-01726,EMP-034
TRX-01727,2025-05-27 20:40:00,CUST-0925,STORE-014,CH_WEB,Online Web,Online,PAY-01727,
TRX-01728,2024-09-17 18:32:00,CUST-0439,STORE-005,CH_OFF,Offline Store,Offline,PAY-01728,EMP-003
TRX-01729,2025-05-12 13:42:00,CUST-0319,STORE-014,CH_WEB,Online Web,Online,PAY-01729,
TRX-01730,2024-03-29 17:12:00,CUST-0968,STORE-014,CH_OFF,Offline Store,Offline,PAY-01730,EMP-020
TRX-01731,2025-05-07 14:00:00,CUST-0925,STORE-018,CH_WEB,Online Web,Online,PAY-01731,
TRX-01732,2024-07-29 13:02:00,CUST-0189,STORE-022,CH_OFF,Offline Store,Offline,PAY-01732,EMP-080
TRX-01733,2024-05-08 16:28:00,CUST-0440,STORE-015,CH_MKT,Marketplace,Online,PAY-01733,
TRX-01734,2025-04-02 19:45:00,CUST-0302,STORE-019,CH_OFF,Offline Store,Offline,PAY-01734,EMP-020
TRX-01735,2024-01-05 19:21:00,CUST-0665,STORE-014,CH_OFF,Offline Store,Offline,PAY-01735,EMP-057
TRX-01736,2024-02-12 12:35:00,CUST-0227,STORE-007,CH_OFF,Offline Store,Offline,PAY-01736,EMP-026
TRX-01737,2025-02-16 13:34:00,CUST-0162,STORE-008,CH_OFF,Offline Store,Offline,PAY-01737,EMP-055
TRX-01738,2025-01-09 12:04:00,CUST-0283,STORE-025,CH_WEB,Online Web,Online,PAY-01738,
TRX-01739,2025-03-06 11:15:00,CUST-0362,STORE-002,CH_OFF,Offline Store,Offline,PAY-01739,EMP-038
TRX-01740,2024-05-14 11:59:00,CUST-0345,STORE-004,CH_WEB,Online Web,Online,PAY-01740,
